"","locus","CO2_30percent","CO2_4percent","difference","Gene name","Product"
"1865","sll7028",0.233342754814967,0.240422607352182,0.00707985253721458,"sll7028","hypothetical protein"
"1866","sll7029",-1.40161994190843,-1.30687612888312,0.0947438130253087,"sll7029","hypothetical protein"
"1867","sll7030",0.192740816905981,0.0197668622987225,-0.172973954607259,"sll7030","hypothetical protein"
"1868","sll7031",0.739237583175948,-0.0763634337216636,-0.815601016897612,"sll7031","hypothetical protein"
"1869","sll7033",0.431325650504014,0.305922695085912,-0.125402955418102,"sll7033","hypothetical protein"
"1870","sll7034",-1.07755167083698,-0.828657954205365,0.248893716631616,"sll7034","hypothetical protein"
"1871","sll7043",-1.19997944559101,-1.20227073082114,-0.00229128523013222,"sll7043","hypothetical protein"
"1872","sll7044",-1.22867806451963,-0.817992336662541,0.410685727857087,"sll7044","hypothetical protein"
"1873","sll7047",-0.897883052594929,-0.192992854981212,0.704890197613717,"sll7047","hypothetical protein"
"1874","sll7050",0.2305404523232,0.275758947115751,0.0452184947925504,"sll7050","hypothetical protein"
"1875","sll7055",0.119732978178755,0.162180758500635,0.0424477803218792,"sll7055","hypothetical protein"
"1876","sll7056",-0.240208187063343,-0.233631294563699,0.00657689249964438,"sll7056","hypothetical protein"
"1877","sll7062",0.113943977471839,0.148936830502806,0.0349928530309668,"sll7062","Csm6; part of CRISPR2 effector complex"
"1878","sll7063",0.119442861560846,0.159616579003538,0.0401737174426922,"sll7063","Csm3; part of CRISPR2 effector complex"
"1879","sll7064",0.319361091784981,0.320890010616163,0.00152891883118128,"sll7064","Csm3; part of CRISPR2; potentially in effector complex"
"1880","sll7065",0.299127951023083,0.198638659587155,-0.100489291435928,"sll7065","Csm3; part of CRISPR2 effector complex"
"1881","sll7066",0.233590203179658,0.297819588509679,0.0642293853300207,"sll7066","Csx10; part of CRISPR2 effector complex"
"1882","sll7067",0.516815903968448,0.106466771680793,-0.410349132287655,"sll7067","Cas10; part of CRISPR2 effector complex"
"1883","sll7069",0.0997546848023169,0.0827316995312803,-0.0170229852710365,"sll7069","accessory protein of CRISPR2"
"1884","sll7070",1.49402772334734,0.244358162477178,-1.24966956087016,"sll7070","accessory protein of CRISPR2"
"1885","sll7075",0.394673241089204,-0.216097021962026,-0.61077026305123,"sll7075","Cas6-2b; part of CRISPR2 system"
"1886","sll7077",0.446661954969505,-0.121638432323477,-0.568300387292982,"sll7077","hypothetical protein"
"1887","sll7078",0.461982201360204,0.0720863177933685,-0.389895883566836,"sll7078","hypothetical protein"
"1888","sll7085",0.318903422952783,0.239435707179781,-0.0794677157730023,"sll7085","Cmr1-Cmr6 fusion protein; part of CRISPR3 effector complex"
"1889","sll7086",0.203665333144217,-0.157491152787277,-0.361156485931494,"sll7086","Cmr5; part of CRISPR3 effector complex"
"1890","sll7087",-1.18342505937786,-2.79159831388731,-1.60817325450945,"sll7087","Cmr4; part of CRISPR3 effector complex"
"1891","sll7089",-1.1327324182895,-2.24520589932415,-1.11247348103465,"sll7089","Cmr3; part of CRISPR3 effector complex"
"1892","sll7090",-1.41174197016122,-0.242073780569586,1.16966818959163,"sll7090","Cas10-Cmr2; part of CRISPR3 effector complex"
"1893","sll7103",0.422373952552232,0.386796976329056,-0.035576976223176,"sll7103","hypothetical protein"
"1894","sll7106",0.309977758751425,0.064939614743333,-0.245038144008092,"sll7106","exodeoxyribonuclease V alpha chain"
"1895","sll8001",-3.40793387765528,-4.36810519677954,-0.960171319124263,"sll8001","hypothetical protein"
"1896","sll8002",0.0480669451389709,0.441985283407973,0.393918338269003,"sll8002","hypothetical protein"
"1897","sll8004",0.574507452419027,0.0903744834378639,-0.484132968981164,"sll8004","hypothetical protein"
"1898","sll8006",0.155702408103744,0.269609805527741,0.113907397423997,"sll8006","type I restriction-modification system S subunit"
"1899","sll8007",0.430654847063371,0.380378984689403,-0.0502758623739682,"sll8007","hypothetical protein"
"1900","sll8009",0.559347895819859,0.130363889357966,-0.428984006461893,"sll8009","type I restriction-modification system M subunit"
"1901","sll8011",0.0921800422293841,0.356482360356464,0.26430231812708,"sll8011","hypothetical protein"
"1902","sll8012",0.180595245834873,0.0265382456184985,-0.154057000216375,"sll8012","hypothetical protein"
"1903","sll8017",2.82097466055974,0.0225533952732071,-2.79842126528653,"sll8017","hypothetical protein"
"1904","sll8018",0.172922244916055,0.172414496921849,-0.000507747994206331,"sll8018","hypothetical protein"
"1905","sll8019",-1.21209526257664,0.0289545616068926,1.24104982418353,"sll8019","hypothetical protein"
"1906","sll8020",0.27062717843456,0.272151328369461,0.00152414993490091,"sll8020","hypothetical protein"
"1907","sll8025",0.328070050040175,0.167196608661529,-0.160873441378646,"sll8025","hypothetical protein"
"1908","sll8027",-1.64530741142031,0.0734217019356421,1.71872911335595,"sll8027","hypothetical protein"
"1909","sll8032",-0.173212564368895,0.112827900064076,0.286040464432971,"sll8032","hypothetical protein"
"1910","sll8033",0.22365676319068,0.0885658530235244,-0.135090910167155,"sll8033","hypothetical protein"
"1911","sll8034",-0.0470260577100387,0.174523744273993,0.221549801984032,"sll8034","2-nitropropane dioxygenase"
"1912","sll8035",0.19868219149983,0.145125550827106,-0.0535566406727243,"sll8035","hypothetical protein"
"1913","sll8040",0.240122736277957,0.315778315158237,0.0756555788802801,"sll8040","hypothetical protein"
"1914","sll8048",0.502475583468517,0.104756216955177,-0.39771936651334,"sll8048","hypothetical protein"
"1915","sll8049",-2.4268286050555,-3.38685353655379,-0.960024931498288,"sll8049","hypothetical protein"
"1916","slr0001",0.12388860931067,0.0174688228557973,-0.106419786454873,"slr0001","hypothetical protein"
"1917","slr0006",0.652273303195395,0.13605976640384,-0.516213536791555,"slr0006","unknown protein"
"1918","slr0007",-2.41692705258575,-4.84574235094518,-2.42881529835943,"slr0007","probable sugar-phosphate nucleotidyltransferase"
"1919","slr0013",-3.01968958645121,-2.51156404501502,0.508125541436196,"slr0013","hypothetical protein"
"1920","slr0016",-2.12461064466988,-0.063493916741916,2.06111672792797,"slr0016","hypothetical protein"
"1921","slr0019",-0.0704690041961151,0.367933765826467,0.438402770022582,"slr0019","unknown protein"
"1922","slr0022",-0.639447129870836,-0.33455547604669,0.304891653824146,"slr0022","hypothetical protein"
"1923","slr0023",0.110327465280651,0.243017563500985,0.132690098220335,"slr0023","unknown protein"
"1924","slr0031",-2.09976250965443,-3.35842903931479,-1.25866652966036,"slr0031","hypothetical protein"
"1925","slr0033",-1.30104816694994,-1.73696984417918,-0.435921677229238,"slr0033","glutamyl-tRNA(Gln) amidotransferase subunit C"
"1926","slr0038",-2.0845498801882,-0.668084855346571,1.41646502484162,"slr0038","hypothetical protein"
"1927","slr0039",-2.04204588278391,0.0839714103125078,2.12601729309642,"slr0039","hypothetical protein"
"1928","slr0042",0.25837124984564,-0.484243799900277,-0.742615049745916,"slr0042","probable porin"
"1929","slr0049",0.237631782774251,0.112016095588876,-0.125615687185375,"slr0049","hypothetical protein"
"1930","slr0050",-3.22751445009745,-5.18665056354762,-1.95913611345017,"ycf56","hypothetical protein YCF56"
"1931","slr0053",-0.0628759556327034,-0.139928334599465,-0.0770523789667617,"slr0053","hypothetical protein"
"1932","slr0058",-3.7978982834654,-2.32463469398329,1.4732635894821,"slr0058","hypothetical protein"
"1933","slr0059",1.2839666686724,0.181358182810577,-1.10260848586183,"slr0059","unknown protein"
"1934","slr0060",0.304321688530878,0.222812711581598,-0.0815089769492806,"slr0060","unknown protein"
"1935","slr0061",-0.0903485026075485,0.275083030231219,0.365431532838767,"slr0061","unknown protein"
"1936","slr0064",-1.22497458017574,-1.59752446738367,-0.372549887207936,"slr0064","hypothetical protein"
"1937","slr0065",0.214953271143548,0.456903016613069,0.241949745469521,"slr0065","hypothetical protein"
"1938","slr0067",-0.765811914629167,-1.67901092403188,-0.913199009402717,"slr0067","MRP protein homolog"
"1939","slr0069",-0.181259358546112,0.123131448010982,0.304390806557094,"slr0069","unknown protein"
"1940","slr0073",0.645829848212676,-0.265296004634233,-0.911125852846909,"hik36","two-component sensor histidine kinase"
"1941","slr0076",-1.96565800741764,-2.77826277584864,-0.812604768431,"slr0076","hypothetical protein"
"1942","slr0078",0.615129129540476,0.151727012258872,-0.463402117281604,"slr0078","putative 6-pyruvoyl tetrahydrobiopterin synthas e"
"1943","slr0081",-1.71878251679886,-2.08686334233895,-0.368080825540091,"slr0081","two-component response regulator OmpR subfamily"
"1944","slr0082",1.24169616590429,0.168630504716449,-1.07306566118784,"slr0082","hypothetical protein"
"1945","slr0086",-0.107615063379372,0.0330641654486854,0.140679228828058,"slr0086","similar to DnaK protein"
"1946","slr0091",0.218645523993564,0.394712056925,0.176066532931436,"slr0091","aldehyde dehydrogenase"
"1947","slr0092",0.0717597126621564,0.138136423661354,0.0663767109991975,"slr0092","hypothetical protein"
"1948","slr0095",-0.28784047198618,-0.348311293128917,-0.0604708211427371,"slr0095","O-methyltransferase"
"1949","slr0096",-1.15830183982731,-2.11071817600373,-0.952416336176423,"slr0096","low affinity sulfate transporter"
"1950","slr0099",-0.130476794746335,0.0546516895558571,0.185128484302192,"slr0099","putative transposase [ISY352f(partial copy): 29 68019 - 2969383]"
"1951","slr0103",-1.83043862997445,-1.1060713936084,0.724367236366045,"slr0103","unknown protein"
"1952","slr0104",0.436155039691333,-0.560196333112207,-0.99635137280354,"slr0104","hypothetical protein"
"1953","slr0105",-0.343232399149745,0.0576968750785308,0.400929274228276,"slr0105","hypothetical protein"
"1954","slr0106",0.40600488704319,-0.073831115522595,-0.479836002565785,"slr0106","unknown protein"
"1955","slr0108",-0.122563193737526,0.0337035690642149,0.156266762801741,"slr0108","unknown protein"
"1956","slr0109",0.172131168179003,0.114425589294482,-0.0577055788845211,"slr0109","unknown protein"
"1957","slr0110",0.410670900634023,0.0726783532397299,-0.337992547394293,"slr0110","hypothetical protein"
"1958","slr0111",0.333566304828334,0.0656689274843509,-0.267897377343983,"slr0111","unknown protein"
"1959","slr0112",-0.752302813689141,-1.28454763157362,-0.532244817884481,"slr0112","unknown protein"
"1960","slr0114",-0.780898204323076,-2.59571082884034,-1.81481262451726,"slr0114","putative PP2C-type protein phosphatase"
"1961","slr0115",1.61026457097421,-0.869698593728715,-2.47996316470293,"rpaA;  ycf27","response regulator for energy transfer from phy cobilisomes to photosystems"
"1962","slr0116",-1.48934962496771,-3.45750314312612,-1.96815351815841,"pcyA","phycocyanobilin:ferredoxin oxidoreductase"
"1963","slr0120",-0.792138081283845,-0.339860431524654,0.452277649759191,"slr0120","probable tRNA/rRNA methyltransferase"
"1964","slr0121",-2.71827302363227,-0.305788355783318,2.41248466784895,"slr0121","hypothetical protein"
"1965","slr0142",0.532500548982551,0.095128114894267,-0.437372434088284,"slr0142","hypothetical protein"
"1966","slr0143",0.0864361988451391,0.124568477731175,0.0381322788860354,"hat","WD-repeat protein;  Hat protein;  involved in the control of a high-affinity transport system for inorgani c carbon"
"1967","slr0144",0.483047782380369,0.229981876907974,-0.253065905472395,"slr0144","hypothetical protein"
"1968","slr0145",0.239845126161042,0.0295641011042975,-0.210281025056745,"slr0145","unknown protein"
"1969","slr0146",0.463349628989589,0.177759164126648,-0.285590464862941,"slr0146","hypothetical protein"
"1970","slr0147",0.0841436781247497,0.0240959568160506,-0.0600477213086991,"slr0147","hypothetical protein"
"1971","slr0148",0.2439692305304,0.266027315086061,0.022058084555661,"slr0148","hypothetical protein"
"1972","slr0149",0.308566586809591,0.0590306486072163,-0.249535938202374,"slr0149","hypothetical protein"
"1973","slr0151",-1.07849044895335,-1.52221683839849,-0.443726389445141,"slr0151","unknown protein"
"1974","slr0152",-0.931684795616153,-1.01765476092836,-0.0859699653122064,"slr0152","serine/threonine protein kinase"
"1975","slr0157",0.661572027212401,0.106984384510826,-0.554587642701575,"slr0157","unknown protein"
"1976","slr0168",0.192552407642583,0.213413092818252,0.0208606851756693,"slr0168","unknown protein"
"1977","slr0169",-2.16397878503786,-0.311564961617018,1.85241382342084,"slr0169","hypothetical protein"
"1978","slr0179",0.0513510196664941,0.251078192538472,0.199727172871977,"slr0179","hypothetical protein"
"1979","slr0181",1.04900036844893,-0.460121524607553,-1.50912189305648,"recO","hypothetical protein"
"1980","slr0184",0.344436549603783,0.183989911749103,-0.160446637854679,"slr0184","unknown protein"
"1981","slr0192",0.226117331952592,0.139330434594336,-0.086786897358256,"slr0192","hypothetical protein"
"1982","slr0193",-1.99225408467387,-1.03533917159206,0.956914913081809,"rbp3","RNA-binding protein"
"1983","slr0195",-3.03142601933203,0.166730691897011,3.19815671122904,"slr0195","hypothetical protein"
"1984","slr0196",0.217374281668293,0.0521285179054564,-0.165245763762837,"slr0196","unknown protein"
"1985","slr0197",-0.17834814526982,-0.125857125451818,0.0524910198180019,"comA","competence protein"
"1986","slr0199",-4.19742905075817,-0.968833049280788,3.22859600147739,"slr0199","hypothetical protein"
"1987","slr0204",-3.30611122504664,-1.3438121856646,1.96229903938204,"ycf83","hypothetical protein YCF83"
"1988","slr0207",0.288173293799261,-2.66581509493713,-2.95398838873639,"slr0207","hypothetical protein"
"1989","slr0208",0.454441304345443,0.245191866486726,-0.209249437858718,"slr0208","hypothetical protein"
"1990","slr0209",0.00291027825624214,0.207618626495603,0.204708348239361,"slr0209","unknown protein"
"1991","slr0210",-0.105892653111428,-0.0509053608425206,0.0549872922689078,"hik9","two-component sensor histidine kinase"
"1992","slr0211",-2.19533986305772,-0.150513649820993,2.04482621323673,"slr0211","hypothetical protein"
"1993","slr0214",0.0507188760979307,-0.0399898833534526,-0.0907087594513833,"slr0214","cytosine-specific methyltransferase(5'-CGATCG-3 ')"
"1994","slr0217",0.315889114876691,-1.14990152680372,-1.46579064168041,"slr0217","hypothetical protein"
"1995","slr0222",0.51932631813624,0.081281525579851,-0.438044792556389,"hik25","two-component hybrid sensor and regulator"
"1996","slr0224",-0.135354651493739,0.259232890306233,0.394587541799972,"slr0224","similar to sterol C5-desaturase"
"1997","slr0226",0.409699376355477,0.398917045135264,-0.0107823312202125,"slr0226","unknown protein"
"1998","slr0231",0.400902509373381,0.239879307615886,-0.161023201757495,"slr0231","probable DNA-3-methyladenine glycosylase"
"1999","slr0232",-0.822873815339402,0.153322345082272,0.976196160421674,"slr0232","hypothetical protein"
"2000","slr0236",-1.77162526892736,-1.34349066228067,0.428134606646691,"slr0236","similar to glutathione S-transferase"
"2001","slr0238",-0.0172748947497406,0.151432660107042,0.168707554856782,"slr0238","hypothetical protein"
"2002","slr0240",-1.74713559035273,0.0294893861998244,1.77662497655256,"slr0240","transcriptional regulator"
"2003","slr0241",1.22731603524902,-0.533696473700907,-1.76101250894993,"slr0241","hypothetical protein"
"2004","slr0243",-1.7973125778933,0.0497060632327604,1.84701864112606,"slr0243","hypothetical protein"
"2005","slr0244",0.332013171956856,0.321158126646612,-0.0108550453102442,"slr0244","hypothetical protein"
"2006","slr0245",-0.164027390929695,0.054427356445228,0.218454747374923,"slr0245","Histone deacetylase family protein"
"2007","slr0249",-0.0341280599708288,-0.0892854950550089,-0.0551574350841801,"slr0249","hypothetical protein"
"2008","slr0250",-2.65880832297484,-2.60146228437107,0.0573460386037703,"slr0250","hypothetical protein"
"2009","slr0251",-2.602273894359,-2.07969755299731,0.52257634136169,"ycf85","ATP-binding protein of ABC transporter"
"2010","slr0252",-0.0870218467397028,-0.340555756680189,-0.253533909940486,"slr0252","probable precorrin-6x reductase"
"2011","slr0254",0.569255165276598,0.283246346130582,-0.286008819146016,"slr0254","hypothetical protein"
"2012","slr0262",-1.12862538104656,-0.45947243030536,0.669152950741201,"slr0262","unknown protein"
"2013","slr0263",0.25620513611187,0.17547932301134,-0.0807258131005297,"slr0263","hypothetical protein"
"2014","slr0264",-0.118942977989285,-0.222116323053102,-0.103173345063817,"slr0264","hypothetical protein"
"2015","slr0265",0.31576602696092,0.0729669358442767,-0.242799091116644,"slr0265","putative transposase [ISY523c: 1513158 - 151402 3]"
"2016","slr0267",-1.3637460822347,-2.62573905621462,-1.26199297397992,"slr0267","hypothetical protein"
"2017","slr0269",-0.170968594335314,-1.75275708091003,-1.58178848657471,"slr0269","hypothetical protein"
"2018","slr0270",0.065270745918586,-0.0238335502843313,-0.0891042962029173,"slr0270","hypothetical protein"
"2019","slr0271",0.0683868885967636,0.377740861833822,0.309353973237059,"slr0271","unknown protein"
"2020","slr0272",-1.88806886329912,-4.733107992042,-2.84503912874288,"slr0272","unknown protein"
"2021","slr0273",-0.230052417450685,0.13599183400121,0.366044251451894,"slr0273","unknown protein"
"2022","slr0280",-0.764596906236739,0.103314492739699,0.867911398976438,"slr0280","hypothetical protein"
"2023","slr0284",-0.051788568554413,-0.0187473458889907,0.0330412226654223,"slr0284","hypothetical protein"
"2024","slr0285",0.00810444584708039,0.0743572932262045,0.0662528473791241,"slr0285","hypothetical protein"
"2025","slr0286",-0.225088974157186,-0.0471871987621076,0.177901775395078,"slr0286","protein involved in functional assembly of phot osystem II"
"2026","slr0287",0.569041194195796,-0.141005711849467,-0.710046906045263,"slr0287","hypothetical protein"
"2027","slr0291",-0.081203458835679,-0.130313867229038,-0.0491104083933586,"slr0291","hypothetical protein"
"2028","slr0292",-2.69638763223817,-1.76892938244764,0.927458249790536,"slr0292","hypothetical protein"
"2029","slr0294",-0.535954930972134,0.040817159102517,0.576772090074651,"slr0294","unknown protein"
"2030","slr0299",-0.607239104397476,-0.184222497501277,0.423016606896198,"slr0299","hypothetical protein"
"2031","slr0300",-2.48275342443013,-1.13190056246321,1.35085286196693,"slr0300","hypothetical protein"
"2032","slr0302",0.21625146102786,0.0251952831212127,-0.191056177906647,"slr0302","unknown protein"
"2033","slr0303",0.0249596643907476,-0.0422784470715602,-0.0672381114623078,"slr0303","hypothetical protein"
"2034","slr0304",0.147074593395774,0.381829189947734,0.23475459655196,"slr0304","hypothetical protein"
"2035","slr0305",-0.349495727866927,0.191464829713308,0.540960557580235,"slr0305","hypothetical protein"
"2036","slr0306",0.0630687241217053,0.0454057684274501,-0.0176629556942552,"slr0306","unknown protein"
"2037","slr0309",0.653542017908607,0.00371560103107475,-0.649826416877532,"slr0309","probable methyltransferase"
"2038","slr0311",-0.161263748126009,0.546995435421872,0.708259183547881,"hik29","two-component sensor histidine kinase"
"2039","slr0312",0.218635980054919,0.0990256505235492,-0.11961032953137,"slr0312","two-component response regulator NarL subfamily"
"2040","slr0313",-0.0778715379244005,0.156095020535789,0.23396655846019,"slr0313","hypothetical protein"
"2041","slr0314",0.317845629149371,-0.0088803867028041,-0.326726015852176,"slr0314","non-heme chloroperoxidase"
"2042","slr0315",-0.702147770736281,0.185588968087179,0.887736738823459,"slr0315","probable oxidoreductase"
"2043","slr0316",0.362338430798554,0.219323685803456,-0.143014744995098,"slr0316","hypothetical protein"
"2044","slr0317",0.227372228235856,0.336872346104221,0.109500117868365,"slr0317","hypothetical protein"
"2045","slr0318",0.0131238633973032,0.370369513858004,0.357245650460701,"slr0318","unknown protein"
"2046","slr0320",-3.2097813689144,-2.86994839618501,0.339832972729381,"slr0320","hypothetical protein"
"2047","slr0322",0.310586665462235,0.592280456900831,0.281693791438596,"hik43","two-component hybrid sensor and regulator"
"2048","slr0324",-0.0414381195957369,0.229492322090014,0.270930441685751,"slr0324","probable oligopeptides ABC transporter permease protein"
"2049","slr0325",0.177224893358358,-0.138067237174532,-0.31529213053289,"slr0325","hypothetical protein"
"2050","slr0326",-0.341069611397557,-0.894739092152139,-0.553669480754582,"slr0326","hypothetical protein"
"2051","slr0328",0.124286609635531,0.112980404021148,-0.0113062056143829,"slr0328","low molecular weight phosphotyrosine protein ph osphatase"
"2052","slr0333",-1.523694823516,-1.91834314659239,-0.394648323076392,"slr0333","unknown protein"
"2053","slr0334",-0.683043973839182,0.0540501681975557,0.737094142036738,"slr0334","unknown protein"
"2054","slr0337",0.16933023788838,0.304416926332174,0.135086688443794,"slr0337","hypothetical protein"
"2055","slr0338",-2.79668226253576,-2.10374818919557,0.692934073340191,"slr0338","probable oxidoreductase"
"2056","slr0341",0.736813429387448,-1.12343527979146,-1.86024870917891,"slr0341","unknown protein"
"2057","slr0345",-0.37453351303653,0.870105470073157,1.24463898310969,"slr0345","unknown protein"
"2058","slr0347",-1.34172544364761,-0.031840272774749,1.30988517087286,"slr0347","probable permease protein of ABC transporter"
"2059","slr0348",-1.36692904750532,-2.51106348637748,-1.14413443887216,"slr0348","hypothetical protein"
"2060","slr0351",0.335039138051665,0.271064351784426,-0.0639747862672392,"slr0351","hypothetical protein"
"2061","slr0353",0.0151470671012946,0.233325477888749,0.218178410787454,"slr0353","unknown protein"
"2062","slr0354",-2.71144192641971,-2.44404474437772,0.267397182041995,"slr0354","ATP-binding protein of ABC transporter"
"2063","slr0355",-2.56613418518217,-2.61976769241632,-0.0536335072341414,"slr0355","hypothetical protein"
"2064","slr0356",-0.690857427368648,0.147002414856784,0.837859842225432,"slr0356","hypothetical protein"
"2065","slr0358",-3.40323667425859,-2.72731318076473,0.675923493493859,"slr0358","unknown protein"
"2066","slr0359",0.550853862617298,0.0243415470076159,-0.526512315609682,"slr0359","hypothetical protein"
"2067","slr0360",0.152004103109056,0.00365318389646792,-0.148350919212589,"slr0360","hypothetical protein"
"2068","slr0361",0.28822890504649,-1.02037375424738,-1.30860265929387,"slr0361","probable ribosomal large subunit pseudouridine synthase B"
"2069","slr0362",-0.839560442901679,-1.1829141339738,-0.343353691072125,"slr0362","hypothetical protein"
"2070","slr0363",-1.57398125268753,-2.43317358445833,-0.859192331770807,"slr0363","hypothetical protein"
"2071","slr0364",-0.289987618867399,-0.0902566076127252,0.199731011254673,"slr0364","hypothetical protein"
"2072","slr0366",-0.0156255276689781,-0.121216317476765,-0.105590789807787,"slr0366","unknown protein"
"2073","slr0369",-1.51824614605143,-0.0943296395549715,1.42391650649645,"slr0369","RND multidrug efflux transporter"
"2074","slr0373",2.08987824566408,-0.754779105338885,-2.84465735100297,"slr0373","hypothetical protein"
"2075","slr0374",0.965194445184221,-0.300607841773575,-1.2658022869578,"slr0374","hypothetical protein"
"2076","slr0376",0.353853760161443,-0.217230611965108,-0.57108437212655,"slr0376","hypothetical protein"
"2077","slr0377",-0.0245185996869594,0.189846218462573,0.214364818149533,"slr0377","unknown protein"
"2078","slr0378",-2.08693820353578,-0.732150303316835,1.35478790021895,"slr0378","similar to 7-beta-(4-carbaxybutanamido)cephalos poranic acid acylase"
"2079","slr0379",-3.66910905611617,-4.96691486323884,-1.29780580712267,"slr0379","thymidylate kinase"
"2080","slr0380",0.49671790609553,0.161555046764857,-0.335162859330673,"slr0380","hypothetical protein"
"2081","slr0381",0.402299374831485,0.515501677446659,0.113202302615174,"slr0381","lactoylglutathione lyase"
"2082","slr0383",1.49275832845513,-0.18707997731792,-1.67983830577305,"slr0383","hypothetical protein"
"2083","slr0384",-4.11489754651046,-3.98409163380479,0.13080591270567,"sqdX","sulfoquinovosyldiacylglycerol biosynthesis prot ein SqdX"
"2084","slr0386",-1.16952192945384,-0.141826036721612,1.02769589273223,"slr0386","unknown protein"
"2085","slr0388",-0.605556896281618,0.0412190675148019,0.64677596379642,"slr0388","hypothetical protein"
"2086","slr0393",0.506289217820974,0.315836295972225,-0.190452921848748,"slr0393","unknown protein"
"2087","slr0397",1.18231668831355,0.201863988207684,-0.980452700105862,"slr0397","hypothetical protein"
"2088","slr0398",1.03547355887128,0.199423548653784,-0.836050010217495,"slr0398","unknown protein"
"2089","slr0400",-1.42616270716648,-0.322750452946018,1.10341225422046,"ppnK","hypothetical protein"
"2090","slr0401",-2.31048000905968,-1.93596657334941,0.374513435710266,"slr0401","periplasmic polyamine-binding protein of ABC tr ansporter"
"2091","slr0402",0.165167231973964,0.355125626897112,0.189958394923148,"slr0402","hypothetical protein"
"2092","slr0404",-1.51402890886217,-2.4392241229965,-0.925195214134329,"slr0404","hypothetical protein"
"2093","slr0407",0.682269204896973,0.167850244780172,-0.514418960116801,"slr0407","hypothetical protein"
"2094","slr0408",0.0138831636597493,-0.40849786290141,-0.422381026561159,"slr0408","unknown protein"
"2095","slr0416",0.312722786004927,0.200108117177976,-0.112614668826952,"slr0416","unknown protein"
"2096","slr0418",-2.21299730385211,-0.668630857375048,1.54436644647706,"slr0418","putative transcripton factor DevT homolog"
"2097","slr0420",-2.17179681873831,-2.91608979246269,-0.744292973724383,"slr0420","hypothetical protein"
"2098","slr0421",0.517801581927127,-0.127225015325265,-0.645026597252392,"slr0421","unknown protein"
"2099","slr0427",-1.51904884693973,-1.696305740425,-0.177256893485265,"slr0427","putative competence-damage protein"
"2100","slr0431",-0.532209345421605,-0.236682891594677,0.295526453826928,"slr0431","hypothetical protein"
"2101","slr0438",0.2740137281315,-0.272760471374617,-0.546774199506117,"slr0438","hypothetical protein"
"2102","slr0439",0.361023886574047,-0.194348943880094,-0.555372830454141,"slr0439","unknown protein"
"2103","slr0440",-0.0270297804361288,0.30254769639649,0.329577476832619,"slr0440","hypothetical protein"
"2104","slr0442",-3.80455902472518,-3.84760984322105,-0.0430508184958729,"slr0442","unknown protein"
"2105","slr0443",-1.72801123129682,0.134029842623973,1.86204107392079,"slr0443","hypothetical protein"
"2106","slr0445",0.138225111226185,0.187198607844473,0.0489734966182887,"slr0445","hypothetical protein"
"2107","slr0449",-0.32250194087239,-0.988549373182453,-0.666047432310063,"slr0449","probable transcriptional regulator"
"2108","slr0453",0.00343763803119497,0.300914437337328,0.297476799306133,"slr0453","hypothetical protein"
"2109","slr0454",0.514576043836713,-0.203799078385698,-0.718375122222411,"slr0454","RND multidrug efflux transporter"
"2110","slr0455",-0.824072993119923,-1.99549341064794,-1.17142041752802,"slr0455","hypothetical protein"
"2111","slr0456",0.157622436598044,0.101065658780311,-0.0565567778177332,"slr0456","unknown protein"
"2112","slr0458",-0.302726788697268,-2.53753623695484,-2.23480944825757,"slr0458","unknown protein"
"2113","slr0459",0.510025295282181,0.173629718106446,-0.336395577175734,"slr0459","hypothetical protein"
"2114","slr0460",-0.0405496874145478,0.0634984069061262,0.104048094320674,"slr0460","putative transposase [ISY352g: 3511668 - 351229 0;  join 3513238 - 3514051]"
"2115","slr0468",0.331639607008859,-0.127234390219417,-0.458873997228276,"slr0468","unknown protein"
"2116","slr0474",0.57649374904336,-0.110926233980166,-0.687419983023526,"rcp1","two-component response regulator CheY subfamily ;   regulator for phytochrome 1 (Cph1)"
"2117","slr0476",-2.39461570314358,-2.30653735985929,0.0880783432842933,"slr0476","unknown protein"
"2118","slr0479",0.309415951817866,0.380893087488081,0.0714771356702156,"slr0479","hypothetical protein"
"2119","slr0482",-1.00510314703789,-0.641278617861031,0.363824529176862,"slr0482","unknown protein"
"2120","slr0483",-3.16078744700933,-1.35622317052622,1.80456427648311,"slr0483","hypothetical protein"
"2121","slr0484",-1.21447110908898,0.003829707278606,1.21830081636759,"hik26","two-component sensor histidine kinase"
"2122","slr0487",-0.171349508352814,0.0267317117486385,0.198081220101452,"slr0487","hypothetical protein"
"2123","slr0488",-4.83411554095357,-4.46074773529715,0.373367805656424,"slr0488","virulence factor MviN homolog."
"2124","slr0489",-0.244493697036464,-0.221404063013009,0.0230896340234551,"slr0489","unknown protein"
"2125","slr0491",0.291527167201069,-0.0207655052813092,-0.312292672482378,"slr0491","hypothetical protein"
"2126","slr0495",-2.20923482924522,-4.55694776985379,-2.34771294060857,"slr0495","HetI protein homolog"
"2127","slr0496",0.306019255527155,0.124284840632701,-0.181734414894453,"slr0496","unknown protein"
"2128","slr0498",-0.664522509951443,-0.0377314352350065,0.626791074716437,"slr0498","unknown protein"
"2129","slr0503",-5.01634352573656,-5.1998414178773,-0.183497892140744,"ycf66","hypothetical protein YCF66"
"2130","slr0505",-2.66060291882272,0.102069504038922,2.76267242286165,"slr0505","hypothetical protein"
"2131","slr0509",-0.174427278679809,0.234943240032647,0.409370518712455,"slr0509","hypothetical protein"
