sgRNA_target	locus	Gene name	Product	wmean_fitness_CO2_30percent	wmean_fitness_CO2_4percent	sd_fitness_CO2_30percent	sd_fitness_CO2_4percent	p_fitness_adj_CO2_30percent	p_fitness_adj_CO2_4percent	comb_score_CO2_30percent	comb_score_CO2_4percent
rps15	ssl1784	rps15	30S ribosomal protein S15	-3.2447343602066065	-5.24367496283443	1.6281060822024027	2.8753654379094065	0.3039354473386183	0.2903862800259684	1.678237112848142	2.815978814207581
rps16	ssr0482	rps16	30S ribosomal protein S16	-0.9639959347257903	-3.567180057349455	0.9192483933716837	1.6069384858953744	0.6415543124880474	0.2903862800259684	0.1858261911587404	1.9156609704370466
rps17	ssl3437	rps17	30S ribosomal protein S17	-3.066510343395076	-5.5044645358928515	0.6211497169262921	1.7121245353240784	0.3039354473386183	0.2903862800259684	1.5860563281644502	2.956029049568049
rps18	ssr1399	rps18	30S ribosomal protein S18	-1.218872316443181	-2.866815799002736	1.056937952113778	1.5876842412952425	0.6415543124880474	0.38083581665957145	0.23495783738745227	1.2019475391719017
rps19	ssl3432	rps19	30S ribosomal protein S19	-2.68881818159084	-3.76630290947644	1.6373966030715699	2.2249691280677557	0.3953668238067177	0.38083581665957145	1.083593125427184	1.5790684966212092
rps2	sll1260	rps2	30S ribosomal protein S2	-4.862474828757914	-7.087924236642494	2.3202835154269015	3.1233078551910785	0.3039354473386183	0.2903862800259684	2.5149626477872404	3.80638476422741
rps20	ssl2233	rps20	30S ribosomal protein S20	-3.1613516223579903	-4.98401527960578	2.027927936129057	2.4703818042571477	0.3039354473386183	0.2903862800259684	1.635110006067196	2.6765353566976806
rps21	ssl0601	rps21	30S ribosomal protein S21	-1.8447421736557164	-3.1664161782948552	1.035946281262726	1.7798387104552778	0.3953668238067177	0.38083581665957145	0.7434306831324144	1.3275586575250231
rps3	sll1804	rps3	30S ribosomal protein S3	-2.871936096532011	-4.695445646832387	1.3811214371165996	2.335841368729996	0.3039354473386183	0.2903862800259684	1.4854188996295363	2.5215665651396533
rps32	ssr1736	rpl32	50S ribosomal protein L32	-1.5878435384383727	-2.9268321143091587	1.2142647416370222	1.5853184737464727	0.3953668238067177	0.38083581665957145	0.639900590633397	1.2271101124065733
rps4	slr0469	rps4	30S ribosomal protein S4	-2.254483627283392	-3.3395656221207912	0.5845500269300962	1.4171264240313262	0.3039354473386183	0.2903862800259684	1.166060969433125	1.7934265772004994
rps5	sll1812	rps5	30S ribosomal protein S5	-3.07598157922559	-3.2393344258661845	2.378674501153467	1.829470772300335	0.6415543124880474	0.38083581665957145	0.5929464226470316	1.3581305234466408
rps6	sll1767	rps6	30S ribosomal protein S6	1.083104673206474	-1.232605817151683	0.8624192180067622	0.8244768260060903	0.6415543124880474	0.38083581665957145	0.20878637429673658	0.5167850439535765
rps7	sll1097	rps7	30S ribosomal protein S7	-3.954880944143717	-5.953203056684772	1.7893271723279265	3.0091233379068827	0.3039354473386183	0.2903862800259684	2.0455381675482562	3.197012363107728
rps8	sll1809	rps8	30S ribosomal protein S8	-2.3153443784589864	-5.16725908196671	1.211243825917904	3.0352178939225234	0.3039354473386183	0.38083581665957145	1.1975392847588195	2.166436483290645
rps9	sll1822	rps9	30S ribosomal protein S9	-1.9556770655349298	-4.224087142051143	2.4744661605607914	2.5371311414048385	0.8485361072467434	0.2903862800259684	0.1394978049546559	2.268435779427668
rub	slr2033	rubA	membrane-associated rubredoxin;  essential for p hotosystem I assembly	-1.0293149511875193	-2.3530498425082054	1.0016892169568272	1.205599711873453	0.7799007804716042	0.2903862800259684	0.11112550608584167	1.2636440191738887
ruvA	sll0876	ruvA	Holliday junction DNA helicase RuvA	-1.1293525745315625	0.05237149397979562	1.095767354376459	0.06034053066004698	0.9518401811534895	0.7642900732302685	0.024208763123721232	0.006113941485643662
ruvB	sll0613	ruvB	Holliday junction DNA helicase RuvB	-1.044359896359626	0.08493846643114938	0.9516028614890562	0.33687120029112216	0.6415543124880474	0.9445730452674896	0.2013176765051913	0.002103454557215759
Sac1	sll0640	Sac1	probable sodium/sulfate symporter	-2.497406254945324	-4.188861750743158	1.4343707113543303	2.345346563237574	0.3953668238067177	0.38083581665957145	1.006454161826775	1.7562314519783477
sarA	sll0750	hik8;  sasA	two-component sensor histidine kinase;  KaiC-int eracting protein;  involved in circadian rhythm	0.8192784135148111	0.30135113761562904	1.750939416571401	0.27766258003366884	1	0.6202620874549323	-0	0.06250768847789141
sbpA	slr1452	sbpA	sulfate transport system substrate-binding prot ein	0.280396526206917	-0.019843109163739193	0.26203393268547254	0.07013592353931718	0.6415543124880474	0.9445730452674896	0.05405107698301099	4.914037202876796e-4
sdhB	sll1625	sdhB	succinate dehydrogenase iron- sulphur protein s ubunit	0.0199027574815305	0.05552204939837148	0.2961645329644962	0.1250467905571485	0.9518401811534895	1	4.266348279934583e-4	-0
sdhB2	sll0823	sdhB	probable succinate dehydrogenase iron-sulfur pr otein	0.30729549166729	0.3428057277688673	0.19451135182558957	0.05676134461079806	0.3039354473386183	0.2903862800259684	0.1589389581630113	0.18409487117873105
sds	slr0611	sds	Solanesyl diphosphate synthase	-3.6916821806567226	-3.9364778723142986	1.659411459261883	2.090703347478192	0.3039354473386183	0.2903862800259684	1.909406859433564	2.113982725779415
secA	sll0616	secA	preprotein translocase SecA subunit	-1.5366169682714648	-3.698304092117497	1.140236120428927	1.9171622917667928	0.5415063381328907	0.38083581665957145	0.40934931419503917	1.5505591619023156
secD	slr0774	secD	protein-export membrane protein SecD	-3.8688362442823916	-4.338919362044311	2.421446540861917	2.2021362065846115	0.5048438675696012	0.2903862800259684	1.1484366277387656	2.33010342682784
secE	ssl3335	secE	preprotein translocase SecE subunit	-2.689601216799589	-3.8219815555375503	1.4117754029849998	1.92497599944818	0.3039354473386183	0.38083581665957145	1.3911118999914616	1.6024124490442615
secF	slr0775	secF	protein-export membrane protein SecF	-1.4138055182153384	-2.2203545291894664	0.3955402136476462	0.9871396310104228	0.3039354473386183	0.2903862800259684	0.7312465760270743	1.192383463609586
secY	sll1814	secY	preprotein translocase SecY subunit	-1.2546744325604537	-3.9376466667870957	1.9259659538875633	1.5480348017204748	0.8485361072467434	0.2903862800259684	0.08949551659595596	2.1146103963533704
serA	sll1908	serA	D-3-phosphoglycerate dehydrogenase	-2.2414397923038476	-4.1202449006785775	0.5789423118036771	1.2966347300507095	0.3039354473386183	0.2903862800259684	1.1593144547646195	2.2126700132813024
serS	slr1703	serS	seryl-tRNA synthetase	-1.464982012737719	-1.5023046182385824	0.9290717420115071	0.9214426648336986	0.7799007804716042	0.6202620874549323	0.15816040307615803	0.3116151802802574
sfsA	sll2014	sfsA	sugar fermentation stimulation protein	-2.6352022312664665	-1.7743965341138543	1.9141979015945485	1.552013555700788	0.8485361072467434	1	0.1879681126048967	-0
sgl0001	sgl0001	sgl0001	hypothetical protein	0.25551574580941655	0.050507025494403134	NA	NA	1	1	-0	-0
sgl0002	sgl0002	sgl0002	hypothetical protein	0.7569275612839516	-0.2586749109953587	0.36705634089257533	0.45244431403873964	0.6213822644130587	1	0.15641237915927467	-0
shc	slr2089	shc	squalene-hopene-cyclase	-0.978143088051307	-0.45688207248594737	0.3888075222301459	0.14558953089582136	0.3039354473386183	0.2903862800259684	0.5059138437265066	0.24535659548513167
sir	slr0963	sir	ferredoxin-sulfite reductase	-5.617679511277018	-6.393852071058038	2.930153975624712	3.1346143301105576	0.3039354473386183	0.38083581665957145	2.9055685912332727	2.6807005756389173
ski2	slr0451	ski2	putative helicase	-2.344955607504377	0.012070722614808285	1.2006094238936875	0.3700818193102896	0.3039354473386183	1	1.2128547645560184	-0
sll0005	sll0005	sll0005	hypothetical protein	-3.676854837394642	-0.7098315355189897	1.0744250985857955	0.6852536567182311	0.3039354473386183	0.49200989978000487	1.9017378810257977	0.2186466811833251
sll0007	sll0007	sll0007	hypothetical protein	0.776549459071227	0.43686208435967955	0.4901978685670088	0.30815615901732263	0.3953668238067177	0.2903862800259684	0.3129492582149707	0.2346053832487073
sll0008	sll0008	sll0008	unknown protein	-0.1964744559039464	0.24565258151987457	0.08951777861421846	0.16099948427431984	0.8384753573381241	0.8233624789078081	0.015032201034124795	0.020735271049796427
sll0010	sll0010	sll0010	unknown protein	0.21103496570285665	0.11053022093579498	0.7784143561632146	0.25517591154062047	1	0.9445730452674896	-0	0.002737220327917292
sll0019	sll0019	sll0019	1-deoxy-d-xylulose 5-phosphate reductoisomerase	-5.116502492819749	-6.467979920207477	2.9353795731959886	3.7469932954097107	0.6415543124880474	0.6202620874549323	0.9862906429842414	1.3416192058623166
sll0021	sll0021	sll0021	probable exonuclease	-0.4240705356313281	0.07109460792084984	0.4510384510167861	0.23883875269503854	0.8485361072467434	0.8418815484032875	0.030248812500306376	0.005314251476597173
sll0022	sll0022	sll0022	unknown protein	-0.21751455305486136	0.28081279699787387	0.17865393884075487	0.24443928344704233	0.3039354473386183	0.6202620874549323	0.11250258264531732	0.05824752803069594
sll0023	sll0023	sll0023	hypothetical protein	-0.37862722583058356	-1.1161721680253112	0.770913503525758	1.1142458765437406	0.8485361072467434	0.9445730452674896	0.027007356086670764	0.027641391846571203
sll0024	sll0024	sll0024	unknown protein	-0.06581655445245095	-0.035687548455242336	0.4450776443156785	0.5095881139498769	1	0.9445730452674896	-0	8.837825732924751e-4
sll0031	sll0031	sll0031	hypothetical protein	-0.9999980067887627	-0.04585907996972936	0.7838049132225097	0.334003240567002	0.5048438675696012	0.9445730452674896	0.2968423231557557	0.001135674975133217
sll0033	sll0033	crtH	carotene isomerase	-0.03693033745043336	-0.27984631705767327	1.0863270930745395	0.4857245550245557	0.8485361072467434	0.49200989978000487	0.0026342288823441562	0.0861999860590864
sll0034	sll0034	sll0034	putative carboxypeptidase	1.2442975105543628	-1.7437274279312471	0.6654044832218777	1.0205419259648987	0.5048438675696012	0.8418815484032875	0.36936089994417687	0.1303418969408088
sll0036	sll0036	sll0036	hypothetical protein	-0.3087392247859838	0.1821830919060988	0.25111902024433175	0.17785867740068856	0.6415543124880474	0.38083581665957145	0.0595146018116778	0.07638248647556545
sll0037	sll0037	sll0037	hypothetical protein	-2.9013678228376194	-3.4174330826613994	1.3388732394886447	1.671637587406847	0.3039354473386183	0.2903862800259684	1.5006415372626878	1.8352432650678134
sll0038	sll0038	pixG;  pisG;  taxP1;  rer1	positive phototaxis protein;  two-component resp onse regulator PatA subfamily	0.3680600855417172	0.2879635887836864	0.4774812842692658	0.22450085195779415	0.7799007804716042	0.49200989978000487	0.039736004250821605	0.08870031808766886
sll0039	sll0039	pixH;  pisH	positive phototaxis protein;  two-component resp onse regulator CheY subfamily	0.5395039095672977	-0.3959267461809773	0.3026670987973219	0.4265366300853269	0.3039354473386183	0.7642900732302685	0.2790414816900003	0.04622119353107734
sll0040	sll0040	pixI;  pisI	positive phototaxis protein;  homologous to chem otaxis protein CheW	0.3855483887548616	-0.1285401938366654	0.7133599871585139	0.29075338954857294	0.8485361072467434	0.8418815484032875	0.027501040372632488	0.009608252086558808
sll0041	sll0041	pixJ1;  pisJ1;  taxD1	phytochrome-like photoreceptor protein for posi tive phototaxis	0.7970735017279035	-0.4623594545533795	0.5659131485734522	0.6553548772580343	0.5048438675696012	0.9445730452674896	0.23660562158378787	0.01145007842283618
sll0043	sll0043	pixL;  taxAY1;  hik18	positive phototaxis protein;  homologous to chem otaxis protein CheA;  two-component hybrid histidine kinas e	0.29644427042712945	0.08120562398770348	0.19180291011025233	0.08459540354213964	0.3953668238067177	0.49200989978000487	0.11946697463830064	0.025013456418713
sll0044	sll0044	sll0044	unknown protein	-0.0322891694463169	0.3990196284848439	0.3444787482443544	0.23927321967615325	0.8485361072467434	0.2903862800259684	0.0023031758877522616	0.21428307975422828
sll0047	sll0047	ycf12	hypothetical protein YCF12	-0.8952889641670512	0.08694547361225698	0.8576435683891914	0.5238329718981206	0.6415543124880474	0.9445730452674896	0.17258178401441157	0.002153156989798381
sll0048	sll0048	sll0048	unknown protein	-0.15568723565519782	0.11074482568573807	0.16627450312280276	0.1995349554537089	0.6415543124880474	0.9445730452674896	0.0300112946244613	0.00274253489690158
sll0051	sll0051	sll0051	hypothetical protein	-0.701344370312734	-0.5217521403543899	0.574735795185437	0.5514408678917609	0.8485361072467434	1	0.05002666437118083	-0
sll0055	sll0055	sll0055	processing protease	-0.5793360537593915	0.3245901977375338	0.5171484756016858	0.10377364372021104	0.7799007804716042	0.2903862800259684	0.06254549406234969	0.17431269607799402
sll0060	sll0060	sll0060	hypothetical protein	0.5210324068402582	0.216487254970346	0.5425678703830309	0.2549897547617987	0.8485361072467434	0.8418815484032875	0.03716507103619204	0.0161822077374905
sll0062	sll0062	sll0062	hypothetical protein	-0.873775217410143	-1.110004528638944	0.5608687427622969	0.4912902815811143	0.3039354473386183	0.2903862800259684	0.45193283497367215	0.5960989684669808
sll0063	sll0063	sll0063	hypothetical protein	-0.3251121094128606	-0.6651923443002893	0.5264064856950791	0.26581703843485516	0.7799007804716042	0.2903862800259684	0.03509931304452398	0.3572241914686036
sll0064	sll0064	sll0064	periplasmic protein;  putative polar amino acid transport system substrate-binding protein	-1.3927118520168205	0.0934623537377597	1.2967548163681326	0.11893717948193719	0.9518401811534895	0.49200989978000487	0.02985412357966165	0.02878884980138559
sll0066	sll0066	sll0066	unknown protein	-1.9335102796897023	-0.1911029389617078	0.812721210856329	0.2524996563585467	0.3039354473386183	0.6202620874549323	1.0000475691458555	0.03963948193573503
sll0068	sll0068	sll0068	unknown protein	-0.2542844882510372	0.1217810645239341	0.7357364189514917	0.2629797684391845	0.8485361072467434	0.6202620874549323	0.018138029314842485	0.025260408518773984
sll0069	sll0069	sll0069	hypothetical protein	-0.2529108699190269	-0.30683509507136053	0.522681299705072	0.6487619585239524	0.9518401811534895	0.9445730452674896	0.005421388749057023	0.0075986029199709235
sll0071	sll0071	sll0071	hypothetical protein	-0.8294901817055683	-1.3384321281152376	0.51934505522193	0.5069081223455204	0.3039354473386183	0.2903862800259684	0.4290277887625888	0.7187700503446103
sll0072	sll0072	sll0072	hypothetical protein	0.38410093410941576	0.3213501930848983	0.24466922474191494	0.21538967509977155	0.3039354473386183	0.2903862800259684	0.1986641651185939	0.1725727361215852
sll0082	sll0082	sll0082	hypothetical protein	-0.2827706644842337	0.26107325421759764	0.5714549362104163	0.2826317006855752	0.9518401811534895	0.7642900732302685	0.006061462283092137	0.030478156692813778
sll0085	sll0085	sll0085	unknown protein	-2.034828250784671	-3.012106447723422	1.2166060022669956	1.5874483779934265	0.3953668238067177	0.2903862800259684	0.8200353296743724	1.6175731720682993
sll0086	sll0086	sll0086	putative arsenical pump-driving ATPase	-0.10315887984375002	-0.17779815741173116	0.39535386054304583	0.4457391249564196	1	1	-0	-0
sll0088	sll0088	sll0088	hypothetical protein	-0.9042150187010037	0.011743033422451815	0.7342601879721574	0.20240970327848518	1	0.8418815484032875	-0	8.777801092098424e-4
sll0092	sll0092	sll0092	putative transposase [ISY391c: 2997600 - 299898 9]	0.19946748704089737	0.2809425523946306	NA	NA	1	1	-0	-0
sll0094	sll0094	hik37	two-component sensor histidine kinase	0.513192307206207	0.5066220345198328	0.3696195410139256	0.25464892920060483	0.3953668238067177	0.38083581665957145	0.2068163849523472	0.21240747588080183
sll0095	sll0095	sll0095	hypothetical protein	-0.275055616938945	0.09522995610292194	0.5080347222870052	0.10542106680601004	0.7799007804716042	0.6202620874549323	0.02969518182829275	0.01975305113145854
sll0096	sll0096	sll0096	hypothetical protein	0.6560052778772221	0.19875440646418308	0.43561541701982553	0.12400070595727643	0.5048438675696012	0.2903862800259684	0.19473051882657005	0.10673586784086374
sll0098	sll0098	sll0098	hypothetical protein	-1.3510190831425237	-0.38584181283393715	0.7536152042145731	0.5347340504636964	0.3039354473386183	0.6202620874549323	0.6987722610831791	0.08003314681071835
sll0101	sll0101	sll0101	unknown protein	0.19728761166678907	0.1698904846020317	NA	NA	1	1	-0	-0
sll0102	sll0102	sll0102	hypothetical protein	-0.7137561448766359	-0.8267030487859708	0.9026432054011801	0.8607224457687471	0.8485361072467434	0.9445730452674896	0.05091199218821628	0.02047284779791239
sll0103	sll0103	sll0103	hypothetical protein	-1.1121383864114602	-0.41074027453056305	1.0863302588656787	0.574479908636085	1	1	-0	-0
sll0135	sll0135	sll0135	putative 5'-methylthioadenosine phosphorylase	-0.4165241110712929	-0.15637589847887726	0.7330120156132043	0.351835121829305	0.9518401811534895	0.9445730452674896	0.008928596585017724	0.003872563399301912
sll0141	sll0141	sll0141	hypothetical protein	-0.11038025366165956	0.05948854403928458	0.42407768802760865	0.514018874655701	1	0.8418815484032875	-0	0.004446709704811113
sll0142	sll0142	sll0142	probable cation efflux system protein	-0.08915137138812214	0.6387622262649687	0.1280607502017103	0.43212716896298115	0.9518401811534895	0.7642900732302685	0.0019110457449350155	0.07457023998838264
sll0146	sll0146	natC	Integral membrane protein of the ABC-type;  Nat permease for neutral amino acids	-1.085510849760634	-3.2039249191551105	0.977216120383278	2.0720640857341017	0.8485361072467434	1	0.0774291336052727	-0
sll0147	sll0147	sll0147	hypothetical protein	-3.6598945154676743	-3.9801695746805543	2.1416798352533344	2.148253147564033	0.7799007804716042	0.9445730452674896	0.3951245726907236	0.09856671755593445
sll0148	sll0148	sll0148	hypothetical protein	-1.9354792863293377	-2.19365393026721	1.0961822775954089	0.3453295352834842	0.3039354473386183	0.2903862800259684	1.001065976094235	1.1780446036641012
sll0149	sll0149	sll0149	hypothetical protein	-2.93654508423724	-3.207847212341778	1.5005972624137989	2.446747842721566	0.3039354473386183	0.8418815484032875	1.5188358727784756	0.23978339966181839
sll0154	sll0154	sll0154	hypothetical protein	-3.2621871021401643	-1.9905578887815878	0.560431634056049	0.7768948220699445	0.3039354473386183	0.2903862800259684	1.68726399640233	1.0689771740223921
sll0156	sll0156	sll0156	unknown protein	-0.11720152015406048	0.21005052975929922	0.6530747960567442	0.2142890374865097	1	0.6202620874549323	-0	0.04356968147755014
sll0157	sll0157	sll0157	hypothetical protein	1.0101026817310326	0.8755888030673561	0.6347646249957126	0.5394122544757688	0.6415543124880474	0.6202620874549323	0.19471403069630128	0.1816188004794364
sll0160	sll0160	sll0160	hypothetical protein	-1.6452323992544597	-2.3508126533519045	1.0974197149536344	1.6145601616842837	0.6415543124880474	0.9445730452674896	0.31714580872312165	0.0582165866258226
sll0162	sll0162	sll0162	hypothetical protein	-0.9627863976161616	0.008696203918525028	0.5000892799729219	0.12957083362262836	0.3039354473386183	0.7642900732302685	0.497971077090553	0.0010152103341867398
sll0163	sll0163	sll0163	WD-repeat protein	0.17247415608231334	0.2865912362145356	0.5217729540422718	0.2560286005427331	0.9518401811534895	0.6202620874549323	0.0036971501050434416	0.059446119419138695
sll0167	sll0167	sll0167	unknown protein	-2.796434764649451	-3.67822165358217	1.8883677823983331	2.117546897069573	0.6415543124880474	0.6202620874549323	0.5390591416617451	0.7629542569306852
sll0168	sll0168	sll0168	hypothetical protein	-0.1926444708605922	0.2694020318587986	0.25200536193223827	0.1836571942429227	0.9518401811534895	0.38083581665957145	0.0041295202820900425	0.1129500923474868
sll0169	sll0169	sll0169	cell division protein Ftn2 homolog	-2.9252196840790154	-0.1713422484564949	0.6782852820555897	0.28247655601625843	0.3039354473386183	0.7642900732302685	1.512978164641721	0.0200027992610975
sll0172	sll0172	sll0172	periplasmic protein;  function unknown	0.11325369162993351	0.19394902723655874	0.13146794226783348	0.20471973620837827	0.5048438675696012	0.6202620874549323	0.033618555938278505	0.04022983112330596
sll0173	sll0173	vgb	virginiamycin B hydrolase;  periplasmic protein	0.3667278075875098	0.1695520353639619	0.4301086432318065	0.15456737641772977	0.7799007804716042	0.6202620874549323	0.039592170663504615	0.035169290851793676
sll0174	sll0174	sll0174	hypothetical protein	0.27314412500524865	0.26803989894079316	0.18911975543678203	0.19463420156704025	0.5048438675696012	0.49200989978000487	0.08108089823426164	0.08256330043898201
sll0175	sll0175	sll0175	hypothetical protein	0.19917047886454323	-0.030066824870774857	0.3033323111556252	0.3226609731880662	0.7799007804716042	0.8418815484032875	0.02150257337236487	0.0022474653583291595
sll0176	sll0176	sll0176	hypothetical protein	0.5635354828849459	-2.210918114752744	0.3256655691734287	1.493897288657143	0.3039354473386183	0.38083581665957145	0.29147105950580665	0.9269544238810388
sll0177	sll0177	sll0177	hypothetical protein	0.24620911976354204	0.2281051558515669	0.26425700968125315	0.14269106832165715	0.7799007804716042	0.38083581665957145	0.026580895385914568	0.09563587267922416
sll0178	sll0178	sll0178	hypothetical protein	0.04363944130272824	0.25587346333875727	0.6093853374990408	0.11877693279625083	0.9518401811534895	0.2903862800259684	9.354535697476816e-4	0.13741016691285934
sll0180	sll0180	sll0180	hypothetical protein	-0.400065021899045	-0.42829295203170176	0.798554191696495	0.832818337614342	0.9518401811534895	0.8418815484032875	0.00857578011300638	0.03201447366141443
sll0181	sll0181	sll0181	unknown protein	0.09164096356748655	0.3911506586977733	0.3784276979523174	0.4609938443799635	0.7799007804716042	0.6202620874549323	0.009893617539395749	0.08113433290896722
sll0182	sll0182	sll0182	ABC transporter ATP-binding protein	-0.40620557112808503	-1.1031111869815449	0.6799399995630366	1.0611307603686273	0.8485361072467434	0.9445730452674896	0.02897451042982952	0.027317943811157375
sll0183	sll0183	sll0183	hypothetical protein	-0.12921004205984232	0.7165929741380803	0.2618416093705682	0.4587636129043162	1	0.38083581665957145	-0	0.30044035691192933
sll0185	sll0185	sll0185	hypothetical protein	0.46974108394931374	0.23914959418132195	0.41323361238171297	0.14794069767170873	0.6415543124880474	0.2903862800259684	0.0905503781879629	0.1284290493621519
sll0188	sll0188	sll0188	unknown protein	-1.579589841039135	0.24717294506700466	1.0478052857501776	0.29942290933666504	0.3953668238067177	0.6202620874549323	0.6365743524286707	0.05126978969668903
sll0189	sll0189	sll0189	hypothetical protein	0.003932175660208035	-0.030094489755070508	0.28995144845363613	0.2587389656756744	1	0.9445730452674896	-0	7.45273540742563e-4
sll0191	sll0191	sll0191	unknown protein	0.24373670106950368	0.35362991479172173	0.22952266751368416	0.2767049688892741	0.3953668238067177	0.2903862800259684	0.09822583598306121	0.18990771838101123
sll0192	sll0192	sll0192	hypothetical protein	-1.7270279012374539	-1.8984675989876825	1.108738288646229	1.006169372267681	0.5048438675696012	0.2903862800259684	0.5126559961898273	1.0195224868245993
sll0195	sll0195	sll0195	probable ATP-dependent protease	1.8482534571036435	0.283302389305745	0.5134614488158774	0.07943315845934837	0.3039354473386183	0.2903862800259684	0.9559511507942703	0.15214015589328891
sll0198	sll0198	sll0198	hypothetical protein	-0.16869784229538018	0.12109785221803566	0.4038530345683395	0.5708372048457946	0.8485361072467434	0.9445730452674896	0.012033161872947234	0.0029989219233613694
sll0205	sll0205	sll0205	hypothetical protein	0.20682158493582276	0.18506169061282432	0.28705559983409423	0.19340607426942677	0.8485361072467434	0.8418815484032875	0.014752515956870745	0.013833177949242915
sll0208	sll0208	sll0208	hypothetical protein	-1.4077189366615084	-0.53592059213566	0.6062063429492563	0.41931148733483525	0.3039354473386183	0.49200989978000487	0.7280984825562227	0.16507756134360937
sll0209	sll0209	sll0209	hypothetical protein	-1.0810561068920823	-1.6523766489868277	0.5382994561744195	0.9182559031229994	0.3039354473386183	0.38083581665957145	0.5591423760008194	0.6927790923036333
sll0210	sll0210	uppP	bacitracin resistance protein	-4.715749100213151	-5.0372580166042535	2.427976481585345	2.6743557317170796	0.3039354473386183	0.2903862800259684	2.4390733651164016	2.705127979326045
sll0216	sll0216	sll0216	hypothetical protein	-0.9211270660205282	0.09819527534769906	0.3939730582596312	0.32751345976142304	0.3039354473386183	1	0.47642409400384284	-0
sll0217	sll0217	sll0217	flavoprotein	0.8687370918846608	-0.5611628947821327	0.5027138603075778	0.5268739347180604	0.3953668238067177	1	0.35010085360731524	-0
sll0218	sll0218	sll0218	hypothetical protein	-0.13347407073066922	0.017797219563443968	0.6067306626580189	0.11285069923136687	1	0.6202620874549323	-0	0.0036915840605298393
sll0219	sll0219	sll0219	flavoprotein	0.36111570669072796	-0.045134465595952654	0.14781605745838414	0.1891876016215868	0.3039354473386183	0.9445730452674896	0.186775776912035	0.0011177302974060747
sll0224	sll0224	sll0224	amino-acid ABC transporter binding protein	1.220536109495601	0.08250071945450241	0.294653329279927	0.1556076942707402	0.3039354473386183	0.7642900732302685	0.6312840341100755	0.009631280930479576
sll0225	sll0225	sll0225	unknown protein	0.4351412050360549	0.11763413607206066	0.283175446738176	0.32319722666502154	0.3953668238067177	0.6202620874549323	0.17536180824550854	0.024400232865014096
sll0228	sll0228	speB1	arginase	0.049207661317278294	0.03729068415831997	0.7189121674553736	0.7799964046530606	0.9518401811534895	0.9445730452674896	0.001054813743348843	9.234833501272836e-4
sll0230	sll0230	sll0230	hypothetical protein	0.21128908867617777	-0.039493533921139884	0.11911077303057936	0.18913327064410154	0.3953668238067177	1	0.08514945545028327	-0
sll0236	sll0236	sll0236	unknown protein	0.21929458172047142	0.23289651129958538	0.20314516477781727	0.13846320345125798	0.3953668238067177	0.38083581665957145	0.08837566735551493	0.09764470697267512
sll0237	sll0237	sll0237	unknown protein	0.2226669017291881	0.3257478520774929	0.12189064240805055	0.14650361113726523	0.3953668238067177	0.2903862800259684	0.08973471156430703	0.1749343841342915
sll0238	sll0238	sll0238	unknown protein	0.5768461652193122	0.10810070036899244	0.48385759069133716	0.06274033015855723	0.7799007804716042	0.2903862800259684	0.06227668408946974	0.058052660433311476
sll0240	sll0240	sll0240	ABC transporter ATP-binding protein	-0.020725378882575883	-0.07839519954488443	0.18636817614730528	0.3321031993961409	1	0.8418815484032875	-0	0.005859963464505622
sll0241	sll0241	sll0241	unknown protein	0.7854879407067731	0.041675964197214886	0.5656880927374411	0.25884947476936965	0.5048438675696012	0.8418815484032875	0.23316652988037653	0.003115237016571378
sll0242	sll0242	sll0242	unknown protein	-0.2388635692486804	0.07556170033826828	0.4222450628461412	0.05798126887331976	1	0.38083581665957145	-0	0.0316801657814289
sll0243	sll0243	sll0243	unknown protein	0.06479011808835353	0.14032987534091115	0.4474151995047435	0.21790243074511761	0.9518401811534895	0.7642900732302685	0.0013888387532205884	0.016382359587698524
sll0245	sll0245	sll0245	probable GTP binding protein	0.04733764239574141	-0.29984071879860885	1.2390783972426007	0.6004516838195844	1	0.8418815484032875	-0	0.022412796542790433
sll0249	sll0249	sll0249	hypothetical protein	0.25983149180447046	0.22175982206073458	0.24384805021659098	0.09335680099225462	0.3953668238067177	0.2903862800259684	0.10471203304726011	0.11909032600066391
sll0252	sll0252	sll0252	unknown protein	-1.1659926297576972	-1.4725982410537701	1.0341972670807165	1.1162201070376807	0.6415543124880474	0.8418815484032875	0.224764401489586	0.11007525895166158
sll0253	sll0253	sll0253	hypothetical protein	0.3656336456852533	0.20964180267959126	0.27462266384048456	0.0974701047518959	0.3039354473386183	0.2903862800259684	0.18911253920209609	0.1125826598906709
sll0254	sll0254	sll0254	probable phytoene dehydrogenase Rieske iron-sul fur component	0.39128879726125537	-0.09111232618589964	0.3708594178493939	0.3330392169908471	0.7799007804716042	0.9445730452674896	0.0422437909516538	0.0022563468094824878
sll0257	sll0257	sll0257	hypothetical protein	-0.98227358443836	-2.252929567334356	0.7820978459593974	1.2764807495461061	0.6415543124880474	0.38083581665957145	0.18934951102666767	0.9445682385059864
sll0260	sll0260	sll0260	hypothetical protein	0.2934395332926969	0.3188841553301008	0.14691855682186047	0.5664534917745195	0.3039354473386183	0.9445730452674896	0.1517723981316254	0.007896991291886712
sll0261	sll0261	sll0261	hypothetical protein	-0.7184123218318567	-0.6511189557684588	0.7657922752225387	1.3989592652063105	0.5048438675696012	0.8418815484032875	0.21325560765976237	0.04867049658653746
