"","locus","CO2_1percent","CO2_30percent","CO2_4percent","CO2_ambient","difference_4minus30","difference_Ambientminus30","difference_1minus30","difference_Ambientminus4","Gene name","Product"
"1846","sll5122",0.140003858400599,0.0503849101917312,0.159946835543205,0.0694286646739459,0.109561925351474,0.0190437544822147,0.0896189482088683,-0.0705751937266535,"sll5122","hypothetical protein"
"1847","sll5123",0.0460667739008855,-0.233110129991097,0.167976999816679,0.168839604850175,0.401087129807776,0.401949734841273,0.279176903891983,0.12277283094929,"sll5123","hypothetical protein"
"1848","sll5128",0.207682042126109,0.0966230301642947,0.206321284808309,0.00174659375254118,0.109698254644015,-0.0948764364117535,0.111059011961815,-0.205935448373568,"sll5128","hypothetical protein"
"1849","sll5130",0.161846029999679,-0.0603028494674068,0.230915102887536,0.059603811462143,0.291217952354943,0.11990666092955,0.222148879467086,-0.102242218537536,NA,"unknown protein"
"1850","sll5132",0.272764797382908,0.0344696969696031,0.241145467296229,0.149922482665106,0.206675770326626,0.115452785695503,0.238295100413305,-0.122842314717802,"sll5132","hypothetical protein"
"1851","sll6036",-3.04739358031487,-1.00302259903485,-1.8445412500392,0.653270712151135,-0.841518651004353,1.65629331118599,-2.04437098128001,3.700664292466,"sll6036","ParA family chromosome partitioning protein"
"1852","sll6052",0.153411999661546,0.222151249462638,0.153499736771918,0.108671518864064,-0.0686515126907201,-0.113479730598573,-0.0687392498010921,-0.0447404807974811,"sll6052","hypothetical protein"
"1853","sll6053",0.155943468505016,0.202878885870105,0.094705852495504,0.10265073498847,-0.108173033374601,-0.100228150881636,-0.0469354173650889,-0.0532927335165466,"sll6053","hypothetical protein"
"1854","sll6054",0.202692974345766,0.00822573697499281,0.238099892464614,0.0588140546019866,0.229874155489621,0.0505883176269938,0.194467237370774,-0.14387891974378,"sll6054","hypothetical protein"
"1855","sll6055",-3.43993217201084,-2.95963508343429,-2.84486746907941,-0.142977955775276,0.114767614354876,2.81665712765901,-0.48029708857655,3.29695421623556,"sll6055","hypothetical protein"
"1856","sll6059",0.00874521459720649,-0.433048858190813,-0.00142232255401518,-0.279469528970189,0.431626535636798,0.153579329220624,0.44179407278802,-0.288214743567396,"sll6059","hypothetical protein"
"1857","sll6060",0.235372077915616,0.122414602651078,0.0846447710526278,0.0643272717972206,-0.0377698315984499,-0.0580873308538571,0.112957475264538,-0.171044806118395,"sll6060","hypothetical protein"
"1858","sll6093",-0.546559200544136,-0.16560501255801,-0.580394237954455,-0.718711167692545,-0.414789225396445,-0.553106155134535,-0.380954187986126,-0.172151967148409,"sll6093","ParA family chromosome partitioning protein"
"1859","sll6098",-0.129106529464044,0.442770195385536,0.111458000252908,0.145847525894283,-0.331312195132628,-0.296922669491253,-0.57187672484958,0.274954055358327,"sll6098","hypothetical protein"
"1860","sll6109",-1.40021881838011,-0.309239763084674,-1.19794224098747,-0.227983540369874,-0.888702477902793,0.0812562227147997,-1.09097905529544,1.17223527801024,"sll6109","hypothetical protein"
"1861","sll7003",0.162311346574807,-0.221007290355546,0.0803538219260614,0.0797816744987824,0.301361112281608,0.300788964854329,0.383318636930354,-0.0825296720760248,"sll7003","hypothetical protein"
"1862","sll7006",0.0952224390179816,0.329071851039764,0.0671441016166084,0.014934917341261,-0.261927749423155,-0.314136933698503,-0.233849412021782,-0.0802875216767206,"sll7006","hypothetical protein"
"1863","sll7009",0.0894848994818704,0.607496237423664,0.250318802033386,0.202856882381128,-0.357177435390277,-0.404639355042536,-0.518011337941793,0.113371982899258,"sll7009","CRISPR1 repressor"
"1864","sll7027",0.210401717275239,0.371111543607667,0.197410205497204,0.15234370360881,-0.173701338110463,-0.218767839998857,-0.160709826332427,-0.0580580136664297,"sll7027","hypothetical protein"
"1865","sll7028",0.133667353143271,0.223421791006854,0.228750817115332,0.0640189423281558,0.00532902610847835,-0.159402848678698,-0.0897544378635827,-0.0696484108151155,"sll7028","hypothetical protein"
"1866","sll7029",-0.0895789767429749,-1.47405241271821,-1.42625932086666,-0.597851567121275,0.0477930918515455,0.876200845596935,1.38447343597524,-0.508272590378301,"sll7029","hypothetical protein"
"1867","sll7030",0.117040257371723,0.208925719647786,-0.024328978591003,-0.112214790598813,-0.233254698238789,-0.321140510246599,-0.0918854622760624,-0.229255047970537,"sll7030","hypothetical protein"
"1868","sll7031",-0.643824130900821,-0.0113874806433691,-0.574251671586355,-0.429809525357786,-0.562864190942986,-0.418422044714417,-0.632436650257452,0.214014605543035,"sll7031","hypothetical protein"
"1869","sll7033",0.359564124663566,0.377332702626071,0.325985828811274,0.0274232791277035,-0.0513468738147962,-0.349909423498367,-0.0177685779625043,-0.332140845535863,"sll7033","hypothetical protein"
"1870","sll7034",-3.81558080463359,-0.408281784209564,-0.32933101293997,-3.63125634428446,0.0789507712695944,-3.2229745600749,-3.40729902042403,0.184324460349132,"sll7034","hypothetical protein"
"1871","sll7043",-1.29313011746131,-1.15799400181599,-1.19604333364802,-1.10139701365026,-0.0380493318320332,0.0565969881657269,-0.135136115645315,0.191733103811042,"sll7043","hypothetical protein"
"1872","sll7044",-0.658426355483533,-1.25221918536082,-0.881241402273155,-0.240946770422045,0.370977783087667,1.01127241493878,0.593792829877289,0.417479585061488,"sll7044","hypothetical protein"
"1873","sll7047",-0.401101770315245,-0.874121155860317,-0.168061328629316,-0.34199346108143,0.706059827231001,0.532127694778887,0.473019385545072,0.0591083092338149,"sll7047","hypothetical protein"
"1874","sll7050",0.0805346629455929,-0.044053444074415,0.291370525756533,0.376252150207624,0.335423969830948,0.420305594282039,0.124588107020008,0.295717487262032,"sll7050","hypothetical protein"
"1875","sll7055",0.126263736548302,0.0807665196080957,0.12202178961595,0.115310863732098,0.0412552700078548,0.0345443441240023,0.0454972169402063,-0.0109528728162039,"sll7055","hypothetical protein"
"1876","sll7056",-0.258511620192492,-0.211333462208242,-0.181125026862983,-0.250302280442447,0.0302084353452595,-0.0389688182342049,-0.0471781579842498,0.0082093397500449,"sll7056","hypothetical protein"
"1877","sll7062",0.0746265574662121,0.0861766898936499,0.136462752555595,0.0729775505611611,0.0502860626619455,-0.0131991393324888,-0.0115501324274379,-0.00164900690505092,"sll7062","Csm6; part of CRISPR2 effector complex"
"1878","sll7063",0.0986565729316893,-0.00867009121328166,0.137986285834635,0.208612644806256,0.146656377047916,0.217282736019538,0.107326664144971,0.109956071874567,"sll7063","Csm3; part of CRISPR2 effector complex"
"1879","sll7064",0.374401742518483,0.268025359231057,0.302708571381354,0.33538526129996,0.0346832121502963,0.0673599020689032,0.106376383287426,-0.0390164812185227,"sll7064","Csm3; part of CRISPR2; potentially in effector complex"
"1880","sll7065",0.195477558294473,0.268773061547069,0.193075278689473,0.0184779197341826,-0.0756977828575955,-0.250295141812886,-0.073295503252596,-0.17699963856029,"sll7065","Csm3; part of CRISPR2 effector complex"
"1881","sll7066",-0.0318658857992708,0.23034722274058,0.325524852044748,0.350616279128828,0.0951776293041675,0.120269056388248,-0.262213108539851,0.382482164928099,"sll7066","Csx10; part of CRISPR2 effector complex"
"1882","sll7067",0.0377546930895291,-0.162042689317947,0.109774383522244,-0.37377165062166,0.271817072840191,-0.211728961303713,0.199797382407476,-0.411526343711189,"sll7067","Cas10; part of CRISPR2 effector complex"
"1883","sll7069",0.0693885428961759,0.0915924603047326,0.0458645600214229,0.312275631829186,-0.0457279002833097,0.220683171524454,-0.0222039174085567,0.24288708893301,"sll7069","accessory protein of CRISPR2"
"1884","sll7070",0.144554801415003,0.813843061633143,0.271470576754444,0.332093957736354,-0.542372484878699,-0.481749103896789,-0.669288260218139,0.187539156321351,"sll7070","accessory protein of CRISPR2"
"1885","sll7075",0.0197551932807538,0.524581126833605,0.0268129607818575,0.167626119976007,-0.497768166051747,-0.356955006857597,-0.504825933552851,0.147870926695253,"sll7075","Cas6-2b; part of CRISPR2 system"
"1886","sll7077",-0.6504038648055,0.391530359462686,-0.127879651107267,-0.0357759826483591,-0.519410010569953,-0.427306342111045,-1.04193422426819,0.614627882157141,"sll7077","hypothetical protein"
"1887","sll7078",0.131089142033585,0.399029020115257,0.0673092595641129,0.0298980666412586,-0.331719760551144,-0.369130953473999,-0.267939878081672,-0.101191075392326,"sll7078","hypothetical protein"
"1888","sll7085",0.0319354080452068,0.306617856709645,0.250450669937875,0.0403137364093558,-0.05616718677177,-0.26630412030029,-0.274682448664439,0.00837832836414894,"sll7085","Cmr1-Cmr6 fusion protein; part of CRISPR3 effector complex"
"1889","sll7086",0.00338134891786605,0.204640663234988,-0.110339804826671,0.0266045257914571,-0.314980468061659,-0.178036137443531,-0.201259314317122,0.023223176873591,"sll7086","Cmr5; part of CRISPR3 effector complex"
"1890","sll7087",-4.36201009969913,-1.32196128622939,-2.96411838567277,-2.08352707972465,-1.64215709944338,-0.761565793495266,-3.04004881346974,2.27848301997447,"sll7087","Cmr4; part of CRISPR3 effector complex"
"1891","sll7089",-2.62008457331697,-1.25045536965305,-2.4082892693896,-0.751161434443143,-1.15783389973655,0.499293935209905,-1.36962920366392,1.86892313887383,"sll7089","Cmr3; part of CRISPR3 effector complex"
"1892","sll7090",-0.560757934675354,-1.34570898083141,-0.2122397948261,-0.104397276350937,1.13346918600531,1.24131170448047,0.784951046156056,0.456360658324417,"sll7090","Cas10-Cmr2; part of CRISPR3 effector complex"
"1893","sll7103",0.0281297578059409,0.349343051579366,0.358492149922029,0.0374736384354877,0.00914909834266298,-0.311869413143878,-0.321213293773425,0.00934388062954683,"sll7103","hypothetical protein"
"1894","sll7106",0.108858791607574,0.295143380697837,0.0792527307682661,-0.222079818104602,-0.215890649929571,-0.517223198802439,-0.186284589090264,-0.330938609712176,"sll7106","exodeoxyribonuclease V alpha chain"
"1895","sll8001",-7.51810110533144,-3.49131608074448,-4.46164143378,-7.24405645360354,-0.970325353035525,-3.75274037285906,-4.02678502458696,0.274044651727904,"sll8001","hypothetical protein"
"1896","sll8002",0.206884077001285,0.0570239500528808,0.321141668407699,0.0423979557289213,0.264117718354819,-0.0146259943239594,0.149860126948404,-0.164486121272364,"sll8002","hypothetical protein"
"1897","sll8004",-0.0415323358756728,0.561429815826459,0.101269415384627,-0.266396472400163,-0.460160400441832,-0.827826288226622,-0.602962151702132,-0.22486413652449,"sll8004","hypothetical protein"
"1898","sll8006",-0.00164767862839378,0.0845053434473277,0.206994002430929,0.208790235115395,0.122488658983601,0.124284891668067,-0.0861530220757215,0.210437913743789,"sll8006","type I restriction-modification system S subunit"
"1899","sll8007",-0.831175204698131,0.440058670315353,0.426535052796472,-1.48826670737015,-0.0135236175188814,-1.92832537768551,-1.27123387501348,-0.657091502672024,"sll8007","hypothetical protein"
"1900","sll8009",0.137484962414151,0.2616866930712,0.146232422656544,0.062106061760614,-0.115454270414655,-0.199580631310586,-0.124201730657049,-0.0753789006535367,"sll8009","type I restriction-modification system M subunit"
"1901","sll8011",0.171984498671419,0.101537268676844,0.304632010918588,0.153476950867008,0.203094742241744,0.0519396821901646,0.0704472299945754,-0.0185075478044107,"sll8011","hypothetical protein"
"1902","sll8012",0.169308650894255,0.141732968543979,0.0112846978906209,0.253761806645298,-0.130448270653358,0.112028838101318,0.0275756823502753,0.084453155751043,"sll8012","hypothetical protein"
"1903","sll8017",0.14799676334662,0.860856122892279,0.0918451783057039,-0.0575109780052882,-0.769010944586575,-0.918367100897567,-0.712859359545659,-0.205507741351908,"sll8017","hypothetical protein"
"1904","sll8018",0.247212431908852,0.148314249870975,0.153604576469241,-0.0333994499926969,0.00529032659826548,-0.181713699863672,0.0988981820378763,-0.280611881901549,"sll8018","hypothetical protein"
"1905","sll8019",-0.230848302138328,-0.96533268601777,-0.0312964702731373,-0.479110352940339,0.934036215744633,0.486222333077431,0.734484383879443,-0.248262050802012,"sll8019","hypothetical protein"
"1906","sll8020",0.320355172440775,0.181594871257746,0.234069372730267,0.105594366700117,0.0524745014725211,-0.0760005045576291,0.138760301183028,-0.214760805740658,"sll8020","hypothetical protein"
"1907","sll8025",0.0553300596190605,0.311067802096959,0.159549175600828,0.0343481198856866,-0.151518626496131,-0.276719682211272,-0.255737742477898,-0.0209819397333739,"sll8025","hypothetical protein"
"1908","sll8027",-0.827710548909822,-2.54065886489003,0.174312792985991,-2.52202767219001,2.71497165787602,0.0186311927000165,1.7129483159802,-1.69431712328019,"sll8027","hypothetical protein"
"1909","sll8032",0.227509933200892,-0.223971253321066,0.13662669599737,0.0880792314160035,0.360597949318437,0.31205048473707,0.451481186521958,-0.139430701784888,"sll8032","hypothetical protein"
"1910","sll8033",0.296448174232453,0.21082276265211,0.10571199030463,0.0450484235904135,-0.10511077234748,-0.165774339061697,0.0856254115803427,-0.251399750642039,"sll8033","hypothetical protein"
"1911","sll8034",0.227517928292833,-0.176478551098598,0.1671378675375,-0.280856656873351,0.343616418636098,-0.104378105774753,0.403996479391431,-0.508374585166184,"sll8034","2-nitropropane dioxygenase"
"1912","sll8035",0.256994629878198,0.245081765316277,0.0906081233354602,0.308640391684197,-0.154473641980816,0.0635586263679205,0.0119128645619209,0.0516457618059997,"sll8035","hypothetical protein"
"1913","sll8040",0.156857361912073,0.193616953422811,0.265895464325772,0.0856451829213775,0.0722785109029607,-0.107971770501434,-0.0367595915107377,-0.0712121789906958,"sll8040","hypothetical protein"
"1914","sll8048",0.0674136578013128,0.369630455502048,0.116209033786472,0.0899972704523092,-0.253421421715576,-0.279633185049739,-0.302216797700736,0.0225836126509964,"sll8048","hypothetical protein"
"1915","sll8049",-6.47574854092869,-2.41603098112864,-3.36024176989542,-6.52870066459726,-0.944210788766787,-4.11266968346863,-4.05971755980005,-0.0529521236685762,"sll8049","hypothetical protein"
"1916","slr0001",0.152808502155409,0.11039694054199,0.00326090854102309,0.101421085506001,-0.107136032000967,-0.00897585503598945,0.0424115616134186,-0.0513874166494081,"slr0001","hypothetical protein"
"1917","slr0006",-0.0299092778371748,0.214915407131357,0.180258048387954,-0.0938624226795744,-0.0346573587434032,-0.308777829810931,-0.244824684968532,-0.0639531448423996,"slr0006","unknown protein"
"1918","slr0007",-4.55840793827591,-2.44292924693543,-4.87366825317749,1.19056381834202,-2.43073900624206,3.63349306527745,-2.11547869134048,5.74897175661793,"slr0007","probable sugar-phosphate nucleotidyltransferase"
"1919","slr0013",-5.06590473109912,-3.12378293751361,-2.76839757955189,-3.75930861001074,0.355385357961713,-0.635525672497137,-1.94212179358551,1.30659612108837,"slr0013","hypothetical protein"
"1920","slr0016",-0.0219550221639113,-1.77105533526991,-0.010956443995145,0.141422670992169,1.76009889127477,1.91247800626208,1.749100313106,0.16337769315608,"slr0016","hypothetical protein"
"1921","slr0019",0.0624586010405103,-0.0685787152452895,0.284062852979729,0.0702805833975648,0.352641568225019,0.138859298642854,0.1310373162858,0.00782198235705449,"slr0019","unknown protein"
"1922","slr0022",-0.167164041165563,-0.629532730187222,-0.379873065359396,-0.197491075747445,0.249659664827826,0.432041654439777,0.46236868902166,-0.0303270345818828,"slr0022","hypothetical protein"
"1923","slr0023",0.146366460789805,0.122390555033588,0.201386530216606,-0.0280370948217906,0.0789959751830179,-0.150427649855378,0.0239759057562171,-0.174403555611595,"slr0023","unknown protein"
"1924","slr0031",-4.54810799413491,-2.31579476950265,-3.6644571689987,-1.95371410712162,-1.34866239949605,0.362080662381026,-2.23231322463226,2.59439388701328,"slr0031","hypothetical protein"
"1925","slr0033",-2.13186327745736,-1.38886682510255,-1.81793164481024,-0.684285277466186,-0.429064819707683,0.704581547636369,-0.742996452354805,1.44757799999117,"slr0033","glutamyl-tRNA(Gln) amidotransferase subunit C"
"1926","slr0038",-1.1450803768024,-2.15263013390158,-0.852838987765153,-0.809009900571492,1.29979114613643,1.34362023333009,1.00754975709918,0.336070476230913,"slr0038","hypothetical protein"
"1927","slr0039",-0.0386455538553268,-1.98508344395584,0.0739557296466251,-1.42918792084188,2.05903917360246,0.555895523113956,1.94643789010051,-1.39054236698655,"slr0039","hypothetical protein"
"1928","slr0042",0.0787548748605296,0.262643522812506,-0.337929810864487,-4.26715997291687,-0.600573333676993,-4.52980349572938,-0.183888647951977,-4.3459148477774,"slr0042","probable porin"
"1929","slr0049",0.215992034206324,0.185984287352107,0.119851516972096,0.254084206882984,-0.0661327703800102,0.0680999195308769,0.0300077468542175,0.0380921726766594,"slr0049","hypothetical protein"
"1930","slr0050",-6.38920334602896,-2.96704999110917,-4.86187051399943,-4.8668298273065,-1.89482052289026,-1.89977983619733,-3.42215335491979,1.52237351872246,"ycf56","hypothetical protein YCF56"
"1931","slr0053",-0.135109212938543,-0.0501705704859918,-0.11111101389098,0.442659140730675,-0.060940443404988,0.492829711216667,-0.0849386424525507,0.577768353669218,"slr0053","hypothetical protein"
"1932","slr0058",-2.15255565452408,-3.41393586497395,-2.22921480358696,-4.78182260661063,1.18472106138699,-1.36788674163668,1.26138021044988,-2.62926695208656,"slr0058","hypothetical protein"
"1933","slr0059",0.138188940033877,1.15611821440242,0.154421691213981,-0.0257165426930836,-1.00169652318844,-1.18183475709551,-1.01792927436855,-0.16390548272696,"slr0059","unknown protein"
"1934","slr0060",0.134779759655627,0.308241570691639,0.198602020502415,0.100459736241827,-0.109639550189224,-0.207781834449812,-0.173461811036012,-0.0343200234138006,"slr0060","unknown protein"
"1935","slr0061",0.165489598579619,-0.0780479299502457,0.270788069029376,0.00541836484792467,0.348835998979622,0.0834662947981704,0.243537528529865,-0.160071233731695,"slr0061","unknown protein"
"1936","slr0064",-1.58548467966381,-1.15244506826311,-1.48580680695088,0.330049791423261,-0.33336173868777,1.48249485968637,-0.433039611400697,1.91553447108707,"slr0064","hypothetical protein"
"1937","slr0065",0.456084930826416,0.236648006258415,0.452426944576387,0.355931815486503,0.215778938317972,0.119283809228088,0.219436924568001,-0.100153115339912,"slr0065","hypothetical protein"
"1938","slr0067",-3.70670691239486,-0.871295230769576,-1.73993507421993,-1.67101183288297,-0.868639843450355,-0.799716602113395,-2.83541168162529,2.03569507951189,"slr0067","MRP protein homolog"
"1939","slr0069",-1.38475634050716,-0.0709572248652732,-0.896766521293009,-0.411986433656515,-0.825809296427736,-0.341029208791241,-1.31379911564189,0.972769906850648,"slr0069","unknown protein"
"1940","slr0073",-0.261071880692968,0.549413425679934,-0.275563953725356,-0.00278368656580892,-0.82497737940529,-0.552197112245743,-0.810485306372902,0.258288194127159,"hik36","two-component sensor histidine kinase"
"1941","slr0076",-4.51621744044424,-1.96427151517287,-2.77827129444565,-2.58799609979233,-0.813999779272786,-0.623724584619462,-2.55194592527137,1.92822134065191,"slr0076","hypothetical protein"
"1942","slr0078",0.110860118259023,0.614986230686268,0.215667919704475,0.156785175027183,-0.399318310981793,-0.458201055659085,-0.504126112427245,0.04592505676816,"slr0078","putative 6-pyruvoyl tetrahydrobiopterin synthas e"
"1943","slr0081",-1.27195672788322,-1.11694898909316,-1.38874597553177,-0.876287172364693,-0.27179698643861,0.240661816728463,-0.155007738790062,0.395669555518525,"slr0081","two-component response regulator OmpR subfamily"
"1944","slr0082",-0.0471345469875352,1.18788853404506,0.179162584557858,0.374944361525827,-1.0087259494872,-0.81294417251923,-1.23502308103259,0.422078908513362,"slr0082","hypothetical protein"
"1945","slr0086",0.0270826203423486,-0.0439488367129508,0.0520649306160781,-0.105016031505257,0.0960137673290289,-0.0610671947923062,0.0710314570552994,-0.132098651847606,"slr0086","similar to DnaK protein"
"1946","slr0091",0.215797197219331,0.210469420366481,0.331660660591584,0.0606017000216244,0.121191240225103,-0.149867720344856,0.0053277768528498,-0.155195497197706,"slr0091","aldehyde dehydrogenase"
"1947","slr0092",0.174298500840242,0.118717012725805,0.157960990188681,0.125640295931919,0.0392439774628761,0.00692328320611385,0.0555814881144368,-0.0486582049083229,"slr0092","hypothetical protein"
"1948","slr0095",-1.50511317184099,-0.277860330137048,-0.503249670567824,0.0500199604010523,-0.225389340430776,0.327880290538101,-1.22725284170394,1.55513313224204,"slr0095","O-methyltransferase"
"1949","slr0096",-4.1889590736445,-2.00986063224357,-3.47133471162164,-1.61642814642167,-1.46147407937807,0.393432485821899,-2.17909844140092,2.57253092722282,"slr0096","low affinity sulfate transporter"
"1950","slr0099",0.172905998118535,-0.111763026102752,0.0574302926501388,0.015849429899448,0.169193318752891,0.1276124560022,0.284669024221287,-0.157056568219087,"slr0099","putative transposase [ISY352f(partial copy): 29 68019 - 2969383]"
"1951","slr0103",-1.15127949298402,-1.54931470243474,-0.999697875874158,-0.514464315274604,0.549616826560583,1.03485038716014,0.398035209450723,0.636815177709413,"slr0103","unknown protein"
"1952","slr0104",-0.616619983622898,0.277106750137044,-0.629794081748116,0.423223694792389,-0.90690083188516,0.146116944655346,-0.893726733759941,1.03984367841529,"slr0104","hypothetical protein"
"1953","slr0105",0.252821388015711,-0.166426452672905,0.137737867482565,0.0811447104088379,0.30416432015547,0.247571163081743,0.419247840688616,-0.171676677606873,"slr0105","hypothetical protein"
"1954","slr0106",0.0834652769821527,0.406735628538831,-0.07548189496659,-0.351585036972459,-0.482217523505422,-0.758320665511291,-0.323270351556679,-0.435050313954612,"slr0106","unknown protein"
"1955","slr0108",-0.0470416407780959,-0.0295376127467958,-0.00396809493159327,0.168953220894467,0.0255695178152026,0.198490833641263,-0.0175040280313,0.215994861672563,"slr0108","unknown protein"
"1956","slr0109",0.15778724812919,0.150747180859803,0.112328302480687,0.080105080931002,-0.0384188783791154,-0.0706420999288006,0.00704006726938727,-0.0776821671981879,"slr0109","unknown protein"
"1957","slr0110",0.158726334355373,0.350273238690327,0.0698311515584957,-0.324787209966389,-0.280442087131832,-0.675060448656716,-0.191546904334955,-0.483513544321761,"slr0110","hypothetical protein"
"1958","slr0111",0.207245976918583,0.245913759826674,0.039579451836157,-0.533135970629145,-0.206334307990517,-0.77904973045582,-0.038667782908091,-0.740381947547729,"slr0111","unknown protein"
"1959","slr0112",-1.55992170702088,-1.36364664833752,-1.47166341250719,0.187709954890166,-0.108016764169668,1.55135660322769,-0.196275058683358,1.74763166191104,"slr0112","unknown protein"
"1960","slr0114",-3.56863261267436,-1.06917950589741,-2.94354646073968,0.289104700563813,-1.87436695484227,1.35828420646122,-2.49945310677695,3.85773731323818,"slr0114","putative PP2C-type protein phosphatase"
"1961","slr0115",-0.673910607849506,1.57325425911583,-0.863329376517074,0.832480987929858,-2.4365836356329,-0.740773271185971,-2.24716486696534,1.50639159577936,"rpaA;  ycf27","response regulator for energy transfer from phy cobilisomes to photosystems"
"1962","slr0116",-4.26953241648193,-1.46923015150094,-3.3976628540345,-0.226672178196238,-1.92843270253356,1.2425579733047,-2.800302264981,4.04286023828569,"pcyA","phycocyanobilin:ferredoxin oxidoreductase"
"1963","slr0120",-0.67437864128022,-0.83085013654984,-0.555326193281545,0.406073180707044,0.275523943268294,1.23692331725688,0.15647149526962,1.08045182198726,"slr0120","probable tRNA/rRNA methyltransferase"
"1964","slr0121",-0.129859319470681,-2.74014549544626,-0.310808008767833,0.221489283560486,2.42933748667843,2.96163477900675,2.61028617597558,0.351348603031167,"slr0121","hypothetical protein"
"1965","slr0142",0.242491687644846,0.485701320692421,0.090746858073698,0.0558367553000786,-0.394954462618723,-0.429864565392342,-0.243209633047575,-0.186654932344767,"slr0142","hypothetical protein"
"1966","slr0143",0.255382830834442,0.0449410401262453,0.128473776948427,0.243287355930876,0.0835327368221821,0.19834631580463,0.210441790708196,-0.0120954749035662,"hat","WD-repeat protein;  Hat protein;  involved in the control of a high-affinity transport system for inorgani c carbon"
"1967","slr0144",0.19600966418095,0.470155016311347,0.194528560988195,0.148606063599046,-0.275626455323152,-0.321548952712301,-0.274145352130397,-0.0474036005819042,"slr0144","hypothetical protein"
"1968","slr0145",0.301652507782498,0.200094851732711,0.0243459503830161,-0.0242891126670179,-0.175748901349695,-0.224383964399729,0.101557656049787,-0.325941620449516,"slr0145","unknown protein"
"1969","slr0146",-0.0265484081742372,0.322566236209917,0.0969842656247799,0.00993464436594074,-0.225581970585138,-0.312631591843977,-0.349114644384155,0.036483052540178,"slr0146","hypothetical protein"
"1970","slr0147",-0.0924480281983388,0.0324213954684436,-0.0332220469618261,-0.00675773443909564,-0.0656434424302696,-0.0391791299075392,-0.124869423666782,0.0856902937592432,"slr0147","hypothetical protein"
"1971","slr0148",0.0899426161390848,0.168136844061636,0.283783259055028,0.295517834508195,0.115646414993392,0.12738099044656,-0.0781942279225509,0.20557521836911,"slr0148","hypothetical protein"
"1972","slr0149",0.0730030218017957,0.191376198075469,0.0410563954264752,0.137727422853027,-0.150319802648994,-0.0536487752224419,-0.118373176273673,0.0647244010512315,"slr0149","hypothetical protein"
"1973","slr0151",-4.85439189056328,-1.23015071562235,-1.86185163807885,0.183220590844447,-0.631700922456498,1.4133713064668,-3.62424117494093,5.03761248140773,"slr0151","unknown protein"
"1974","slr0152",-3.10636157618226,-1.14668146442772,-1.32842515619306,-0.494159065239123,-0.181743691765341,0.652522399188597,-1.95968011175454,2.61220251094314,"slr0152","serine/threonine protein kinase"
"1975","slr0157",0.249693416366777,0.525352737754347,0.129018642503062,0.107883426868481,-0.396334095251284,-0.417469310885866,-0.27565932138757,-0.141809989498296,"slr0157","unknown protein"
"1976","slr0168",0.1736125152695,0.14389689096403,0.213440783709889,0.0146076306211483,0.0695438927458589,-0.129289260342882,0.0297156243054696,-0.159004884648352,"slr0168","unknown protein"
"1977","slr0169",-0.0944755681151994,-0.946115390343112,-0.154290910692907,0.202420337204149,0.791824479650205,1.14853572754726,0.851639822227913,0.296895905319349,"slr0169","hypothetical protein"
"1978","slr0179",0.260689902036576,0.0354544516882878,0.261480739126743,-0.172046435042353,0.226026287438455,-0.207500886730641,0.225235450348288,-0.432736337078929,"slr0179","hypothetical protein"
"1979","slr0181",-0.893907631818688,1.05476817847142,-0.507487560510496,-0.305817185179074,-1.56225573898191,-1.36058536365049,-1.9486758102901,0.588090446639614,"recO","hypothetical protein"
"1980","slr0184",0.0849442073395453,0.293914109815138,0.198206438762341,-1.93335711796477,-0.0957076710527977,-2.22727122777991,-0.208969902475593,-2.01830132530432,"slr0184","unknown protein"
"1981","slr0192",0.0992569276769289,0.159894940081532,0.112373456510027,0.1143152571234,-0.0475214835715054,-0.0455796829581317,-0.0606380124046032,0.0150583294464715,"slr0192","hypothetical protein"
"1982","slr0193",-1.15067562415888,-2.02795028932378,-1.13002914308787,-1.4436522866717,0.897921146235906,0.584298002652076,0.8772746651649,-0.292976662512823,"rbp3","RNA-binding protein"
"1983","slr0195",0.0911181968187767,-2.93062731653465,0.179776754951957,-0.766831834586155,3.11040407148661,2.1637954819485,3.02174551335343,-0.857950031404932,"slr0195","hypothetical protein"
"1984","slr0196",0.342877653158852,0.189102325539749,0.0314560468573591,0.296567855351747,-0.15764627868239,0.107465529811998,0.153775327619103,-0.0463097978071048,"slr0196","unknown protein"
"1985","slr0197",-0.1032343606189,-0.127165569298122,-0.187809508021512,-0.0756787521528575,-0.0606439387233899,0.0514868171452647,0.0239312086792225,0.0275556084660422,"comA","competence protein"
"1986","slr0199",0.127614292653379,-2.84410159459177,-0.590379672608413,-0.329915585289715,2.25372192198336,2.51418600930206,2.97171588724515,-0.457529877943094,"slr0199","hypothetical protein"
"1987","slr0204",-2.14847122594627,-3.04404275775075,-1.25887588164715,-2.44416577030587,1.7851668761036,0.599876987444883,0.895571531804485,-0.295694544359602,"ycf83","hypothetical protein YCF83"
"1988","slr0207",-1.93925863753764,0.200049824385635,-2.65567217663088,-0.0487699462945585,-2.85572200101652,-0.248819770680194,-2.13930846192327,1.89048869124308,"slr0207","hypothetical protein"
"1989","slr0208",0.187798112708705,0.403027956936123,0.238699798322354,0.0823012401428418,-0.164328158613769,-0.320726716793281,-0.215229844227417,-0.105496872565864,"slr0208","hypothetical protein"
