"","locus","CO2_30percent","CO2_4percent","difference","Gene name","Product"
"1534","sll1389",1.58630510697445,-0.311275548141143,-1.89758065511559,"sll1389","hypothetical protein"
"1535","sll1390",-0.691477803484145,-1.05737929420368,-0.365901490719532,"sll1390","hypothetical protein"
"1536","sll1392",0.139585481321199,-0.145865047727349,-0.285450529048548,"sll1392","transcriptional regulator"
"1537","sll1396",-1.62175036983183,-0.110560580607802,1.51118978922403,"sll1396","unknown protein"
"1538","sll1399",-0.645185660443824,-0.940057129016243,-0.29487146857242,"sll1399","hypothetical protein"
"1539","sll1400",-2.10058316097316,-2.33073821744098,-0.230155056467821,"sll1400","hypothetical protein"
"1540","sll1401",0.208317724801245,0.320831612256783,0.112513887455538,"sll1401","unknown protein"
"1541","sll1405",0.237146433047994,0.144602052489388,-0.0925443805586056,"sll1405","biopolymer transport ExbD protein homolog"
"1542","sll1407",0.260958958474184,0.230493302927627,-0.0304656555465565,"sll1407","probable methyltransferase"
"1543","sll1411",-0.369910583585012,-0.30561605658956,0.0642945269954519,"sll1411","hypothetical protein"
"1544","sll1414",-0.861820956141669,0.365240334538145,1.22706129067981,"sll1414","hypothetical protein"
"1545","sll1415",0.398212963311285,0.0178672456693701,-0.380345717641915,"ppnK","hypothetical protein"
"1546","sll1418",0.205470666804457,0.208074461405489,0.0026037946010323,"psbP2","photosystem II oxygen-evolving complex 23K prot ein PsbP homolog"
"1547","sll1424",-3.47348428643412,-1.51669236445551,1.95679192197862,"sll1424","hypothetical protein"
"1548","sll1426",0.324278977642846,0.318455064135622,-0.00582391350722394,"sll1426","unknown protein"
"1549","sll1428",0.115721573227147,0.0232306375475341,-0.0924909356796125,"sll1428","probable sodium-dependent transporter"
"1550","sll1429",0.238171071830217,0.334063871938567,0.0958928001083495,"sll1429","unknown protein"
"1551","sll1433",0.28761492989142,0.253355794912476,-0.0342591349789441,"sll1433","hypothetical protein"
"1552","sll1439",0.352062361281666,0.144570881015241,-0.207491480266425,"sll1439","unknown protein"
"1553","sll1442",0.731378661054884,0.182689959976815,-0.548688701078069,"sll1442","hypothetical protein"
"1554","sll1446",-0.071843023275515,-0.725563403030327,-0.653720379754812,"sll1446","hypothetical protein"
"1555","sll1447",0.142286600523394,0.329039391107788,0.186752790584394,"sll1447","hypothetical protein"
"1556","sll1455",-1.50052265562038,-1.22666486095111,0.273857794669276,"sll1455","hypothetical protein"
"1557","sll1456",-0.536438897466665,0.180386615201162,0.716825512667827,"sll1456","unknown protein"
"1558","sll1459",-0.157486963638287,0.221559710352671,0.379046673990958,"surE","stationary-phase survival protein SurE homolog"
"1559","sll1461",-0.359844258905517,-0.703742511014231,-0.343898252108715,"sll1461","hypothetical protein"
"1560","sll1464",-0.785652691698043,-0.0457667328577875,0.739885958840256,"sll1464","hypothetical protein"
"1561","sll1466",-2.08733086104239,-1.16731633722501,0.920014523817384,"sll1466","probable glycosyltransferase"
"1562","sll1469",0.390939544180937,0.181690726199958,-0.209248817980979,"sll1469","hypothetical protein"
"1563","sll1472",-0.322238163786621,-0.0749668974084428,0.247271266378178,"sll1472","unknown protein"
"1564","sll1473",-0.397459417674257,-0.422134595744225,-0.0246751780699688,"sll1473; ccaS","a part of phytochrome-like sensor histidine kin ase gene (disrupted by insertion of IS)"
"1565","sll1475",-0.407237390964557,-0.139941681299523,0.267295709665033,"hik32; ccaS","a part of phytochrome-like sensor histidine kin ase gene (disrupted by insertion of IS)"
"1566","sll1476",-0.282004459095635,0.290032549956791,0.572037009052426,"sll1476","unknown protein"
"1567","sll1477",0.242072097099827,0.180983031360615,-0.0610890657392124,"sll1477","hypothetical protein"
"1568","sll1481",-0.0521916979421702,-0.113694397737013,-0.0615026997948429,"sll1481","ABC-transporter membrane fusion protein"
"1569","sll1482",0.265439563155057,0.135602388904856,-0.129837174250201,"sll1482","ABC transporter permease protein"
"1570","sll1483",-0.068976284547282,0.149752260291485,0.218728544838767,"sll1483","periplasmic protein;  similar to transforming gr owth factor induced protein"
"1571","sll1485",0.325355441452071,0.162834930636161,-0.16252051081591,"sll1485","hypothetical protein"
"1572","sll1486",-0.233098243617831,0.193685426398799,0.426783670016631,"sll1486","hypothetical protein"
"1573","sll1488",0.294329492203343,0.0348483303064162,-0.259481161896927,"sll1488","hypothetical protein"
"1574","sll1489",-2.43279110802521,-2.66244617074887,-0.22965506272366,"cpmA","circadian phase modifier CpmA homolog"
"1575","sll1491",-0.008065429225491,0.134711374643682,0.142776803869173,"sll1491","periplasmic WD-repeat protein"
"1576","sll1495",-0.427082538332262,0.0529382676300385,0.480020805962301,"sll1495","hypothetical protein"
"1577","sll1496",0.711126596880979,0.253265441636698,-0.457861155244281,"sll1496","mannose-1-phosphate guanyltransferase"
"1578","sll1500",-2.65146502719889,-3.53767911876561,-0.886214091566714,"sll1500","hypothetical protein"
"1579","sll1503",-1.44257901669975,0.408255094646911,1.85083411134666,"sll1503","unknown protein"
"1580","sll1504",-2.93689844852445,-0.00657693953450356,2.93032150898995,"sll1504","hypothetical protein"
"1581","sll1505",0.0701776153718687,0.149437416145049,0.0792598007731804,"sll1505","hypothetical protein"
"1582","sll1507",0.298772270851658,0.435044466401875,0.136272195550217,"sll1507","salt-induced periplasmic protein"
"1583","sll1510",-0.677113556431106,-1.55188633215325,-0.874772775722147,"sll1510","unknown protein"
"1584","sll1511",1.26627825710533,-0.648889813325092,-1.91516807043042,"sll1511","unknown protein"
"1585","sll1512",0.559552991775894,0.0887923834006177,-0.470760608375276,"sll1512","hypothetical protein"
"1586","sll1515",0.152742394473371,0.278116899640943,0.125374505167572,"gifB","glutamine synthetase inactivating factor IF17"
"1587","sll1516",-0.320380937539039,-0.0284162214116037,0.291964716127435,"sll1516","hypothetical protein"
"1588","sll1521",-1.1560700818255,-0.482787780111642,0.673282301713856,"sll1521","flavoprotein"
"1589","sll1524",-0.194277072870085,0.342766628227581,0.537043701097666,"sll1524","hypothetical protein"
"1590","sll1526",-1.31097157655005,-1.82924595568777,-0.518274379137716,"sll1526","hypothetical protein"
"1591","sll1527",0.0884819223139514,0.621890872261421,0.53340894994747,"sll1527","unknown protein"
"1592","sll1528",-1.82617009666407,-3.31861536690758,-1.49244527024351,"sll1528","unknown protein"
"1593","sll1530",0.574561272190069,0.238070519484264,-0.336490752705805,"sll1530","unknown protein"
"1594","sll1531",0.115468701843601,0.17364445829792,0.0581757564543194,"sll1531","unknown protein"
"1595","sll1532",-0.24047055919057,-0.641398819407897,-0.400928260217327,"sll1532","hypothetical protein"
"1596","sll1534",-2.03672254455127,-3.70680224980133,-1.67007970525005,"sll1534","probable glycosyltransferase"
"1597","sll1537",-0.939561461669751,-0.72862650474137,0.210934956928381,"sll1537","similar to mutator MutT protein"
"1598","sll1541",-0.0630462216894694,-1.03840820931278,-0.975361987623315,"sll1541","hypothetical protein"
"1599","sll1542",-0.742766948293202,-0.767936325906887,-0.0251693776136858,"sll1542","hypothetical protein"
"1600","sll1543",0.160742069651493,0.0164109771749205,-0.144331092476572,"sll1543","hypothetical protein"
"1601","sll1544",0.425921419123376,0.0849687163092519,-0.340952702814124,"sll1544","two-component response regulator NarL subfamily"
"1602","sll1547",-0.0796994272747494,-0.294595221451261,-0.214895794176511,"sll1547","hypothetical protein"
"1603","sll1549",0.377239393687935,0.0446050952273358,-0.332634298460599,"sll1549","salt-enhanced periplasmic protein"
"1604","sll1550",-1.61795762205191,-0.85843769351398,0.759519928537927,"sll1550","probable porin"
"1605","sll1552",0.287527627222392,-0.0181214374673479,-0.30564906468974,"sll1552","unknown protein"
"1606","sll1555",0.170009189500396,-0.0438750232076102,-0.213884212708006,"hik42","two-component hybrid sensor and regulator"
"1607","sll1556",-0.551262323347457,-1.15999084437485,-0.608728521027392,"sll1556","isopentenyl-dephosphate delta-isomerase"
"1608","sll1558",-1.87550432425603,-2.24595587660523,-0.370451552349205,"sll1558","mannose-1-phosphate guanyltransferase"
"1609","sll1559",-0.29121128340269,-1.38720751209832,-1.09599622869563,"sll1559","soluble hydrogenase 42 kD subunit"
"1610","sll1562",0.26814277601097,-0.192364345947864,-0.460507121958834,"sll1562","unknown protein"
"1611","sll1563",-0.0125962589128025,-0.469002603019673,-0.45640634410687,"sll1563","unknown protein"
"1612","sll1568",0.263803790317092,0.0748975208341574,-0.188906269482935,"sll1568","fibrillin"
"1613","sll1570",0.67552394218886,0.100555709553629,-0.574968232635231,"sll1570","unknown protein"
"1614","sll1571",-2.24303419871617,-4.85072781597158,-2.60769361725541,"sll1571","hypothetical protein"
"1615","sll1573",0.159126137761838,0.154441138123678,-0.00468499963816002,"sll1573","hypothetical protein"
"1616","sll1574",0.408408088603783,-0.00716060351233743,-0.415568692116121,"spkA'","a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)"
"1617","sll1575",0.261890044360556,-0.0189866871285556,-0.280876731489111,"spkA","a part of spkA: serine/threonine protein kinase ;  regulates cellular motility ( disrupted by frameshift m utation)"
"1618","sll1582",0.421359379558696,0.201215456225973,-0.220143923332724,"sll1582","unknown protein"
"1619","sll1584",0.18716798078712,0.25467636172665,0.0675083809395302,"sll1584","ferredoxin like protein"
"1620","sll1586",-0.281458775962785,-0.308039637207458,-0.0265808612446721,"sll1586","unknown protein"
"1621","sll1590",-2.88644977569102,-3.31560720560338,-0.429157429912357,"hik20","two-component sensor histidine kinase"
"1622","sll1592",0.357939990818689,0.168210096247283,-0.189729894571406,"sll1592","two-component response regulator NarL subfamily"
"1623","sll1595",-1.21602714251338,0.31284564518776,1.52887278770114,"kaiC2","circadian clock protein KaiC homolog"
"1624","sll1596",-0.290820168199284,-0.102042938033641,0.188777230165643,"kaiB2","circadian clock protein KaiB homolog"
"1625","sll1601",0.612613193362114,-0.233593621293559,-0.846206814655672,"sll1601","hypothetical protein"
"1626","sll1606",0.297674830804117,0.394172098012127,0.0964972672080099,"sll1606","hypothetical protein"
"1627","sll1608",0.0902126433100292,-0.650057166584973,-0.740269809895002,"sll1608","hypothetical protein"
"1628","sll1609",0.339602370103634,0.140860282108053,-0.198742087995581,"sll1609","hypothetical protein"
"1629","sll1611",-0.147355300801842,-0.326438425519682,-0.17908312471784,"sll1611","unknown protein"
"1630","sll1613",0.230043825414805,0.101842227362827,-0.128201598051978,"sll1613","unknown protein"
"1631","sll1618",-0.231312093627424,-1.49882619958857,-1.26751410596114,"sll1618","hypothetical protein"
"1632","sll1620",0.143822099456047,0.175295257333028,0.0314731578769812,"sll1620","hypothetical protein"
"1633","sll1621",-0.676881823718479,-0.815232963473874,-0.138351139755395,"sll1621","AhpC/TSA family protein"
"1634","sll1623",-1.98028768120382,-2.50775491644893,-0.527467235245114,"sll1623","ABC transporter ATP-binding protein"
"1635","sll1624",-0.39382247066237,-0.589814273881377,-0.195991803219007,"sll1624","two-component response regulator"
"1636","sll1628",-2.51318920459556,-2.07521602823896,0.437973176356605,"sll1628","hypothetical protein"
"1637","sll1630",0.224763357024981,0.233057537474018,0.00829418044903754,"sll1630","unknown protein"
"1638","sll1631",-0.0943322305621461,-0.127540244819454,-0.0332080142573075,"sll1631","putative cytidine and deoxycytidylate deaminase"
"1639","sll1632",-2.72277251986458,-1.83209394877298,0.890678571091594,"sll1632","hypothetical protein"
"1640","sll1634",-1.93349904589225,-0.524331440133218,1.40916760575904,"sll1634","hypothetical protein"
"1641","sll1635",-6.82327338517107,-6.81655062710943,0.00672275806163913,"sll1635","Thy1 protein homolog"
"1642","sll1638",1.4112843844159,-0.0254312760001949,-1.4367156604161,"sll1638","hypothetical protein"
"1643","sll1640",0.584381162437888,0.057196662037922,-0.527184500399966,"sll1640","hypothetical protein"
"1644","sll1642",0.417129704409153,0.0134514673948633,-0.40367823701429,"sll1642","hypothetical protein"
"1645","sll1643",0.637704644611,0.00173627088639903,-0.635968373724601,"sll1643","hypothetical protein"
"1646","sll1647",-0.459125577541817,-1.79877262876768,-1.33964705122586,"sll1647","probable phosphinothricin N-acetyltransferase"
"1647","sll1652",-2.91061421462255,-4.72515472279782,-1.81454050817527,"sll1652","hypothetical protein"
"1648","sll1654",-0.8216757050938,-0.811590293611322,0.0100854114824783,"sll1654","hypothetical protein"
"1649","sll1656",-2.72999935833892,-3.1181275318314,-0.388128173492475,"sll1656","hypothetical protein"
"1650","sll1658",-0.349768718677061,-0.291951704353972,0.0578170143230886,"sll1658","hypothetical protein"
"1651","sll1659",0.897913010844387,0.428136953257803,-0.469776057586585,"sll1659","hypothetical protein"
"1652","sll1660",-0.110975482461803,0.174378291132309,0.285353773594112,"sll1660","hypothetical protein"
"1653","sll1663",0.172316855918976,0.1584958244184,-0.0138210315005758,"sll1663","phycocyanin alpha phycocyanobilin lyase related protein"
"1654","sll1664",0.127663789809035,-1.18652446405455,-1.31418825386358,"sll1664","probable glycosyl transferase"
"1655","sll1665",-1.03569751253016,-1.49332325174835,-0.457625739218194,"sll1665","unknown protein"
"1656","sll1671",0.265750396169066,0.291988188046411,0.0262377918773458,"sll1671","hypothetical protein"
"1657","sll1672",0.535883266392433,0.0384101436366966,-0.497473122755736,"hik12","two-component hybrid sensor and regulator"
"1658","sll1673",0.324195766281806,0.147224883353801,-0.176970882928005,"sll1673","two-component response regulator"
"1659","sll1675",0.134397342911365,0.0813069547800084,-0.0530903881313568,"sll1675","hypothetical protein"
"1660","sll1677",-1.87312808750166,0.34677013858461,2.21989822608627,"sll1677","similar to spore maturation protein B"
"1661","sll1678",-1.02303381525183,0.117360099394316,1.14039391464614,"sll1678","similar to spore maturation protein A"
"1662","sll1680",-1.06584938613235,-0.753326258798265,0.312523127334084,"sll1680","hypothetical protein"
"1663","sll1681",0.177050480271872,0.0568284105490251,-0.120222069722847,"sll1681","unknown protein"
"1664","sll1682",0.398855053953814,0.175776005175074,-0.22307904877874,"sll1682","alanine dehydrogenase"
"1665","sll1686",0.105484774778777,-0.388005776960008,-0.493490551738785,"sll1686","hypothetical protein"
"1666","sll1687",0.133025911771759,0.166206640915282,0.033180729143523,"hik17","unknown protein"
"1667","sll1691",-0.296990236564933,0.275021916952905,0.572012153517838,"sll1691","hypothetical protein"
"1668","sll1692",0.16763494007893,0.157540556756806,-0.010094383322124,"sll1692","hypothetical protein"
"1669","sll1693",0.163001376936913,0.0719877906340786,-0.0910135863028345,"sll1693","hypothetical protein"
"1670","sll1696",-0.408998890211404,0.143954566363108,0.552953456574511,"sll1696","hypothetical protein"
"1671","sll1697",0.261966737005829,0.0319654355308784,-0.230001301474951,"sll1697","hypothetical protein"
"1672","sll1698",-1.94498204306297,0.337101140331866,2.28208318339484,"sll1698","hypothetical protein"
"1673","sll1699",-0.390261718380831,0.340087257965217,0.730348976346048,"sll1699","oligopeptide-binding protein of oligopeptide AB C transporter"
"1674","sll1702",-1.36576798508737,-3.54597683033444,-2.18020884524707,"ycf51","hypothetical protein YCF51"
"1675","sll1708",-0.421829841302156,0.263547732041762,0.685377573343918,"sll1708","two-component response regulator NarL subfamily"
"1676","sll1710",0.0867468154967282,-0.130287593111311,-0.217034408608039,"sll1710","putative transposase [ISY523b: 1275354 - 127622 4]"
"1677","sll1712",-3.05258088139129,-2.23733548618913,0.815245395202163,"sll1712","DNA binding protein HU"
"1678","sll1714",-3.06039067242705,-2.96365322653812,0.0967374458889272,"sll1714","unknown protein"
"1679","sll1715",0.379694132706292,0.215820118218281,-0.163874014488011,"sll1715","hypothetical protein"
"1680","sll1716",0.211566369738178,0.334190637965563,0.122624268227385,"sll1716","putative transposase [ISY523a: 967549 - 968419]"
"1681","sll1717",0.0747521630287963,0.0297543388599443,-0.0449978241688521,"sll1717","unknown protein"
"1682","sll1722",0.306782376966816,0.228655437245128,-0.0781269397216879,"sll1722","hypothetical protein"
"1683","sll1723",0.407981060168579,0.254388662409763,-0.153592397758816,"sll1723","probable glycosyltransferase"
"1684","sll1725",-3.54418632554813,-4.42159603568179,-0.877409710133668,"sll1725","ATP-binding protein of ABC transporter"
"1685","sll1726",0.0466609656659038,0.341882134892508,0.295221169226604,"sll1726","hypothetical protein"
"1686","sll1730",-1.40839206721266,-2.04808566431178,-0.639693597099121,"sll1730","unknown protein"
"1687","sll1734",0.370052998626714,0.264093639215662,-0.105959359411052,"cupA","protein involved in low CO2-inducible;  high aff inity CO2 uptake"
"1688","sll1735",0.241861244463774,0.1995434090627,-0.0423178354010742,"sll1735","hypothetical protein"
"1689","sll1736",0.967379230620597,-0.499551234720953,-1.46693046534155,"sll1736","hypothetical protein"
"1690","sll1737",0.762692302776963,0.183996176812705,-0.578696125964259,"ycf60","hypothetical protein YCF60"
"1691","sll1738",-0.0320667541125911,-0.0635177516466991,-0.031450997534108,"sll1738","hypothetical protein"
"1692","sll1739",0.209938687820824,0.213432936299903,0.00349424847907812,"sll1739","unknown protein"
"1693","sll1749",-2.33565019056213,-3.43619387329637,-1.10054368273424,"sll1749","hypothetical protein"
"1694","sll1751",-0.696695367528118,-0.0478443330062089,0.648851034521909,"sll1751","hypothetical protein"
"1695","sll1752",-1.75959196904598,-0.516611055303981,1.242980913742,"sll1752","hypothetical protein"
"1696","sll1755",-0.316177100310176,-1.08004321872599,-0.76386611841581,"sll1755","unknown protein"
"1697","sll1757",-1.23873242627266,0.531144685727518,1.76987711200018,"sll1757","hypothetical protein"
"1698","sll1758",-1.56203578102295,0.0864626859213981,1.64849846694434,"sll1758","MrsA protein homolog"
"1699","sll1761",-0.311645924731785,-1.29392614291217,-0.982280218180384,"sll1761","unknown protein"
"1700","sll1762",-0.758493310821098,-0.668963237358695,0.0895300734624023,"sll1762","periplasmic protein;  putative polar amino acid transport system substrate-binding protein"
"1701","sll1763",0.292562332922776,-0.0769826067854203,-0.369544939708197,"sll1763","unknown protein"
"1702","sll1764",0.385635150197426,0.0126485502366332,-0.372986599960793,"sll1764","unknown protein"
"1703","sll1765",0.526975661034434,0.0551305168054789,-0.471845144228955,"sll1765","unknown protein"
"1704","sll1768",-0.860653708788582,-0.258486146691949,0.602167562096633,"sll1768","probable oligopeptides ABC transporter permease protein"
"1705","sll1769",-0.858645270435481,-0.288867072232177,0.569778198203303,"sll1769","hypothetical protein"
"1706","sll1770",0.30064380582693,-0.0526233653197978,-0.353267171146728,"sll1770","hypothetical protein"
"1707","sll1771",-0.0755601192692887,0.125315991321246,0.200876110590534,"pphA","protein serin-threonin phosphatase"
"1708","sll1773",0.60957324262007,-0.000767537662139996,-0.61034078028221,"sll1773","hypothetical protein"
"1709","sll1774",0.055476216058307,0.308294704204362,0.252818488146055,"sll1774","hypothetical protein"
"1710","sll1775",-0.0915309842408193,-0.211634265725073,-0.120103281484254,"sll1775","hypothetical protein"
"1711","sll1783",0.506407649804946,0.232297224793466,-0.27411042501148,"sll1783","hypothetical protein"
"1712","sll1784",0.387470255330921,0.235658430554223,-0.151811824776699,"sll1784","periplasmic protein;  function unknown"
"1713","sll1785",0.44265347667403,0.0675105283985598,-0.37514294827547,"sll1785","periplasmic protein;  function unknown"
"1714","sll1786",-2.76206609087419,-2.72437069833075,0.0376953925434473,"tatD","putative deoxyribonuclease;  tatD homolog"
"1715","sll1791",0.0759582300841747,0.0824166743202503,0.00645844423607561,"sll1791","putative transposase [ISY802a: 852462 - 853369]"
"1716","sll1792",0.0920988413632168,0.234620090419895,0.142521249056678,"sll1792","putative transposase [ISY802a: 852462 - 853369]"
"1717","sll1824",-3.39505356909589,-4.50284603952729,-1.1077924704314,"rpl25","50S ribosomal protein L25"
"1718","sll1825",1.57050620025905,-0.0963150846539765,-1.66682128491303,"sll1825","hypothetical protein"
"1719","sll1830",-0.394333541124192,0.0298727320088181,0.424206273133011,"sll1830","unknown protein"
"1720","sll1832",-4.21008427437967,-4.05656715321282,0.153517121166851,"sll1832","hypothetical protein"
"1721","sll1834",-2.2470355648638,-2.20764440168084,0.0393911631829531,"sll1834","hypothetical protein"
"1722","sll1835",0.02238507428375,0.0666172757684508,0.0442322014847008,"sll1835","periplasmic protein;  function unknown"
"1723","sll1837",0.226768266972343,0.241867150645464,0.0150988836731211,"sll1837","periplasmic protein;  function unknown"
"1724","sll1845",-0.654189875677075,-0.920686793799689,-0.266496918122615,"sll1845","hypothetical protein"
"1725","sll1848",-0.237060726312993,-1.46140765444097,-1.22434692812798,"sll1848","putative acyltransferas"
"1726","sll1849",0.671869888901656,0.068831349953069,-0.603038538948586,"sll1849","probable dioxygenase Rieske iron-sulfur compone nt"
"1727","sll1851",0.475896974148705,-0.240790252831421,-0.716687226980126,"sll1851","unknown protein"
"1728","sll1853",-0.523147630527275,-0.17961014202372,0.343537488503555,"sll1853","unknown protein"
"1729","sll1858",-1.04290142526771,-0.588548013427216,0.454353411840497,"sll1858","unknown protein"
"1730","sll1861",0.24883373220495,0.278127006331361,0.0292932741264109,"sll1861","putative transposase [ISY523o(partial copy): 22 25804 - 2226597]"
"1731","sll1862",-0.0814065013948874,0.258777667096832,0.340184168491719,"sll1862","unknown protein"
"1732","sll1863",0.396811193501582,-0.0280529971925456,-0.424864190694127,"sll1863","unknown protein"
"1733","sll1864",0.0938637902458832,-0.00295177055890765,-0.0968155608047908,"sll1864","probable chloride channel protein"
"1734","sll1866",0.0665446749555827,0.223228191313609,0.156683516358027,"sll1866","hypothetical protein"
"1735","sll1870",-0.23463197116064,0.552566532739401,0.787198503900041,"sll1870","ATP-binding protein of ABC transporter"
"1736","sll1871",0.295720929235067,-0.321755967713871,-0.617476896948938,"hik6","two-component system sensory histidine kinase"
"1737","sll1873",-2.21159624145076,-2.69022406086713,-0.478627819416366,"sll1873","unknown protein"
"1738","sll1878",-1.02827242142637,-0.139466235860387,0.888806185565985,"sll1878","iron(III)-transport ATP-binding protein"
"1739","sll1879",-1.65129053630067,-2.29048386601322,-0.639193329712543,"ycf55","two-component response regulator"
"1740","sll1880",0.373829925898574,0.238654052425125,-0.135175873473448,"sll1880","hypothetical protein"
"1741","sll1882",-1.61125492774499,-1.12815925799836,0.483095669746629,"sll1882","unknown protein"
"1742","sll1884",2.05754676709829,0.0781702306363789,-1.97937653646191,"sll1884","hypothetical protein"
"1743","sll1885",-1.57473499874968,-2.94098217286978,-1.3662471741201,"sll1885","unknown protein"
"1744","sll1886",0.303516213715427,0.0362108002258398,-0.267305413489587,"sll1886","hypothetical protein"
"1745","sll1888",0.0178228049249873,-0.34247564683368,-0.360298451758667,"hik5","two-component sensor histidine kinase"
"1746","sll1891",-0.880390593801596,0.230924676090775,1.11131526989237,"sll1891","unknown protein"
"1747","sll1892",-0.720951947936337,0.0531353687817671,0.774087316718104,"sll1892","unknown protein"
"1748","sll1895",0.0245977698451968,-0.286532225600836,-0.311129995446033,"sll1895","hypothetical protein"
"1749","sll1897",0.510667564800566,0.242737550017411,-0.267930014783154,"sll1897","hypothetical protein"
"1750","sll1898",-1.49268967657319,-0.272388430142843,1.22030124643035,"sll1898","hypothetical protein"
"1751","sll1902",-0.0789715212354006,0.105289474057927,0.184260995293328,"sll1902","hypothetical protein"
"1752","sll1905",0.160589735206025,0.084743243303902,-0.0758464919021232,"hik19","two-component hybrid sensor and regulator"
"1753","sll1906",0.718442506978378,0.174792962429926,-0.543649544548452,"sll1906","hypothetical protein"
"1754","sll1911",0.38519964818025,0.067151089860665,-0.318048558319585,"sll1911","hypothetical protein"
"1755","sll1912",-0.732995014296341,-0.841257416861399,-0.108262402565059,"sll1912","hypothetical protein"
"1756","sll1913",0.437353217550998,0.257311434322257,-0.180041783228741,"sll1913","hypothetical protein"
"1757","sll1915",-1.74563746539997,-1.28647391801644,0.459163547383527,"sll1915","hypothetical protein"
"1758","sll1916",-0.568609288023461,-0.9503662106726,-0.381756922649138,"nadD","hypothetical protein"
"1759","sll1920",0.126364457212647,-1.48591374119361,-1.61227819840625,"pacS","copper-transporting P-type ATPase PacS"
"1760","sll1921",0.0385714270463178,-1.7056320991269,-1.74420352617322,"sll1921","hypothetical protein"
"1761","sll1924",0.237846957102252,0.761961994076902,0.524115036974649,"sycrp2","cAMP receptor protein sycrp1 homolog"
"1762","sll1925",0.28348192856014,-2.50921453441522,-2.79269646297536,"sll1925","hypothetical protein"
"1763","sll1926",0.0388391117147746,-0.0145447295347125,-0.0533838412494871,"sll1926","hypothetical protein"
"1764","sll1927",-2.87995883901706,-0.0827698536329717,2.79718898538409,"sll1927","ABC transporter ATP-binding protein"
"1765","sll1930",-1.65114892987569,0.337164928937113,1.9883138588128,"sll1930","putative transposase [ISY100k: 605515 - 606460]"
"1766","sll1934",-0.63698125179567,0.0667167473508732,0.703697999146544,"sll1934","hypothetical protein"
"1767","sll1938",-0.125074015704046,0.147046355894759,0.272120371598806,"sll1938","hypothetical protein"
"1768","sll1939",-0.15669011383951,0.198200666400007,0.354890780239517,"sll1939","unknown protein"
"1769","sll1940",0.4868508879873,0.292382578409477,-0.194468309577822,"sll1940","hypothetical protein"
"1770","sll1942",0.467576297887139,-0.369515743729304,-0.837092041616442,"sll1942","unknown protein"
"1771","sll1945",-2.40901642310714,-3.43498273554632,-1.02596631243918,"sll1945","1-deoxyxylulose-5-phosphate synthase"
"1772","sll1946",-0.639244212847113,0.0204403648533634,0.659684577700477,"sll1946","hypothetical protein"
"1773","sll1949",-0.330952648113637,-0.142990417023018,0.187962231090619,"sll1949","unknown protein"
"1774","sll1950",0.118472592148422,0.42118942961667,0.302716837468248,"sll1950","unknown protein"
"1775","sll1951",0.616276021876588,-0.166168815047068,-0.782444836923656,"sll1951","unknown protein"
"1776","sll1954",0.239388936327892,0.337991002763928,0.0986020664360361,"sll1954","unknown protein"
"1777","sll1956",0.651448402458748,0.228503701968274,-0.422944700490473,"sll1956","hypothetical protein"
"1778","sll1960",0.361245127919233,0.704633577412632,0.343388449493399,"sll1960","hypothetical protein"
"1779","sll1961",-1.24155220577164,0.194634915147805,1.43618712091944,"sll1961","hypothetical protein"
"1780","sll1965",-0.986295116258725,-0.612608909787863,0.373686206470861,"sll1965","hypothetical protein"
"1781","sll1967",-1.0404960424299,-2.20567799088041,-1.16518194845051,"sll1967","probable RNA methyltransferase"
"1782","sll1969",-0.628235789157231,0.446028966158281,1.07426475531551,"sll1969","hypothetical protein"
"1783","sll1971",-0.836875233326738,-0.685871763985696,0.151003469341042,"sll1971","probable hexosyltransferase"
"1784","sll1973",-1.61257053434775,-2.0852156606275,-0.472645126279759,"sll1973","hypothetical protein"
"1785","sll1979",2.05498244622028,-1.05013691941534,-3.10511936563562,"sll1979","hypothetical protein"
"1786","sll1982",0.482174946767208,0.106875933193064,-0.375299013574144,"sll1982","putative transposase [ISY352c: 1553414 - 155390 3;  join 1554854 - 1555726]"
"1787","sll1988",-0.190664754263595,-0.713728413195186,-0.523063658931591,"hsp33","33 kDa chaperonin"
"1788","sll1995",0.0882232958031823,0.204156329099878,0.115933033296696,"sll1995","hypothetical protein"
"1789","sll2002",0.0340880848891706,0.0733473243584096,0.039259239469239,"sll2002","hypothetical protein"
"1790","sll2003",-1.82147338190294,-0.621987628801318,1.19948575310162,"sll2003","hypothetical protein"
"1791","sll2006",0.0725747134548397,0.185480285689561,0.112905572234722,"sll2006","hypothetical protein"
"1792","sll2007",-0.837880316432789,-0.0847639983880981,0.75311631804469,"sll2007","hypothetical protein"
"1793","sll2008",0.119373093628452,0.065160355833972,-0.0542127377944798,"sll2008","processing protease"
"1794","sll2009",-0.442600999006186,-0.0130043165325575,0.429596682473628,"sll2009","processing protease"
"1795","sll2011",0.53480638767194,0.235109249329272,-0.299697138342668,"sll2011","hypothetical protein"
"1796","sll2013",-0.0371931162939468,-0.356363913935343,-0.319170797641396,"sll2013","hypothetical protein"
"1797","sll2015",-0.0462707619185473,-0.0134720673745029,0.0327986945440444,"sll2015","hypothetical protein"
"1798","sll5002",0.474411306470134,0.182755066325944,-0.29165624014419,"sll5002","hypothetical protein"
